"High risk, low return, political instability, economic uncertainty, limited collateral, unreliable repayment history.","""Lend"" refers to providing financial assistance, a concrete banking action.",1,0
"The word ""lend"" is used non-metaphorically because it refers to a financial transaction involving borrowing and repayment.",Refers to the actual transfer of funds from one entity to another.,2,0
"""Lend"" is used non-metaphorically to describe the act of providing financial support or assistance.","The sentence refers to a financial transaction, where firms have provided money.",2,0
Argentina's payment difficulties may prevent banks from lending the remaining $150 million.,Refers to the actual act of providing money as a loan.,2,0
Consistency across studies strengthens the credibility and validity of the observed disparities.,"""Lend"" implies providing support or credibility, rather than physical transfer.",1,0
Electronically controllable polymers can be easily shaped and manipulated for wiring neural networks.,"""Lend themselves"" is an idiomatic expression meaning ""to be suitable or adaptable for"".",1,0
The sentence is discussing a financial transaction and the legal obligation of the bankers.,Refers to providing money as part of a financial transaction.,3,0
They have financial interests in Brazil and want to protect their investments.,Money is being physically transferred from one entity to another.,1,0
"Students were unable to repay the money borrowed for their education, leading to defaults.","Refers to actual money provided to students, not an abstract concept.",2,0
Because the sentence is describing a literal financial transaction involving borrowing money without collateral.,"The context involves a financial transaction, with a specific amount and collateral mentioned.",3,0
"Low repayment rate may signal Mexico's inability to repay future loans, discouraging banks from lending.","""lending"" refers to providing money with expectation of repayment.",2,0
Because the context is describing actual financial transactions and lending activities in the banking sector.,Banks physically transfer funds to each other overnight.,2,0
Because it is describing the action of providing money to another entity in a loan transaction.,"""Lend"" refers to providing a specific amount of money ($160 million) to Super Octanos C.A.",2,0
American Airlines wanted to help Braniff financially and acquire some of their assets.,Money is being transferred from one company to another.,1,0
The real estate division is providing financial support to developers.,"""Lending"" refers to providing financial loans to developers, a concrete financial transaction.",3,0
The report provides support and credibility to the idea that HIV-2 affects different cells.,"""Lend"" is used to convey support or backing, not physical transfer.",1,0
To provide financial support and increase profits by expanding loan portfolios.,"""Lend"" refers to providing money to borrowers, a fundamental banking activity.",2,0
"Lending is a financial activity, not a physical action.","Refers to government's financial transactions, providing actual loans or credit.",2,0
To provide financial support and strengthen the relationship between LivingWell and T.H.E.,"""lend"" refers to a financial transaction, involving money and secured basis.",1,0
"Lend means to provide support or assistance, in this case, to advocates of legislation.","""lend"" is used to convey support or aid, not a physical loan.",3,0
To generate revenue and diversify investment options.,"""Lend"" refers to the actual transfer of assets or money.",1,0
"High risk, low profit margins, potential for default, uncertainty in repayment.","""Lending"" refers to the act of providing money, a tangible financial transaction.",2,0
- To provide financial support and promote economic growth in the local community.,"The bank provides financial loans to small businesses, a direct transaction.",2,0
The sentence is describing a literal financial transaction involving borrowing money from foreign banks.,"""Lending"" refers to the actual provision of money by foreign banks.",2,0
Lending involves providing money or resources temporarily with the expectation of repayment.,"Firms have provided financial loans to the thrift unit, a tangible transaction.",2,0
Lending gold generates interest income for banks and provides a source of liquidity for borrowers.,"Gold is physically given to borrowers, not an abstract concept.",2,0
Because it is referring to the literal act of banks loaning money to each other overnight.,"Banks physically transfer funds to each other overnight, a tangible transaction.",3,0
To describe the actual action of banks providing money to each other temporarily.,Banks physically transfer funds to each other at the federal funds rate.,3,0
To avoid increasing financial burden and promote fiscal responsibility.,"""Lend"" refers to providing new money to be repaid with interest.",1,0
"Increased risk of default, economic instability, fear of not getting repaid, decreased creditworthiness of countries.","""Lend"" refers to providing money, a tangible asset, to Latin American countries.",2,0
To generate income for the state pension plan.,The state pension plan has actually provided financial loans for mortgages.,2,0
Lend means to provide money temporarily with the expectation of repayment.,Refers to actual financial transactions and debt repayment.,2,0
- Describes literal financial transactions,Banks physically lend reserves to each other overnight.,1,0
Mr,"""Lend"" is used to convey the idea of providing support or guidance, not physical objects.",1,0
Parent company borrowed money from GMAC to finance wholesale sales to dealers.,"""lent"" refers to a direct financial transaction between GMAC and the parent company.",2,0
It is used in the literal sense of borrowing money from one another for short periods.,Banks physically transfer funds to each other overnight.,2,0
Brunei government and international banks lent money to Khoo-owned National Bank.,"Refers to providing money with expectation of repayment, a literal financial transaction.",2,0
To reflect changes in the economy and inflation rates.,Refers to financial institutions setting interest rates for loans.,2,0
"Trustworthiness of borrower, successful track record, timely repayment, profitable outcomes for lender.",Refers to actual financial transactions involving money.,2,0
Because the projects require financial support and the yen's value makes them more affordable.,"""Lend themselves"" means ""to be suitable or adaptable"" in a figurative sense.",1,0
He needed a loan and was unable to obtain one from a financial institution.,"""Lend"" refers to providing money with expectation of repayment, a core banking function.",2,0
To stimulate borrowing and economic activity.,Refers to the actual rate at which banks lend money to customers.,2,0
To emphasize cooperation and support between Texaco and its independent unit in the sale.,"""lend"" is used to convey support or assistance, not a physical loan.",2,1
"to provide support, address market failures, promote efficiency, ensure fairness, and protect public interest.","""Lend a helping hand"" is an idiomatic expression meaning to provide assistance or support.",2,1
"Higher interest rates attract foreign investment, boosting demand for the dollar.","""Lend"" means to provide or offer, not a physical transfer of support.",1,1
"High interest rates, potential profits, collateral, and creditworthiness make lending money to buyers attractive.","""Lend"" refers to the actual transfer of money from one party to another.",2,1
To suggest that it will provide additional support or justification for engaging in military conflicts.,"""Lend"" means to provide or add something intangible, like support or credibility.",2,1
Water conducts electricity and can cause a short circuit when it comes into contact with electronics.,"""melting snow"" refers to the physical process of snow changing state from solid to liquid.",1,0
To describe the dog's movements blending in with the surroundings.,"""melted"" implies a gradual and subtle disappearance, not a physical transformation.",1,0
Describing the physical state of the ice sculpture as it slowly transitions from solid to liquid.,The context describes a physical ice sculpture that is slowly disappearing.,3,0
"New formula and colder dispensing equipment slow down melting process, allowing cones to be held longer.",The context refers to the physical state of ice cream cones melting due to temperature.,2,0
To reshape into new items for resale at a higher price.,"""melted them down"" refers to the physical process of melting jewelry items.",2,0
Unusually high temperatures in the 30s and 40s melted the snow in Moscow.,"""melt"" describes the physical change of snow into water due to temperature.",3,0
The sentence is referring to melting down coins for their metal value.,"Refers to physically melting coins into a new form, likely to recycle or destroy them.",2,0
To physically change the steel from solid to liquid form for further processing.,"""melting"" refers to the physical process of heating steel to high temperatures.",3,0
To soften and remove tangles from the hair.,"""melt"" refers to dissolving a physical substance (hair product) with hot water.",1,0
"Workers across Poland ignored Solidarity's call for sympathy stoppages, weakening support for the shipyard strike.","""Melt"" is used to describe the disappearance of support, not a physical change.",1,0
To reuse and repurpose the metal.,"""Melted down"" refers to the physical process of heating metal to its melting point.",2,0
"Nuclear war caused destruction and chaos, making shopping difficult in the post-apocalyptic world.",The context of a nuclear war and its physical effects on the world.,2,1
Metaphorically used to describe the process of creating false precious-metal blocks for investors.,"""melted in a furnace"" implies a physical process of heating and changing state.",1,1
To describe the process of changing raw materials into a liquid state for casting purposes.,"""Melting"" refers to the physical process of changing a solid to a liquid state.",3,1
To describe the transformation of snow into water for irrigation and agricultural purposes.,"""melting"" refers to the physical process of snow turning into water.",3,1
To convey vulnerability or emotional openness.,"""Melted"" describes an emotional state, not a physical change of state.",2,1
To evoke emotion and create a personal connection with the audience.,"""melt"" is used to convey emotional impact, not physical change of state.",1,1
To emphasize the consequences of arrogance and overconfidence in the face of danger.,"Wings can't literally melt from heat, but Icarus's failure can be seen as a ""meltdown"".",2,1
"association with nuclear disaster, concerns about safety and reliability, reputation for design flaws.","Refers to a physical nuclear reactor core meltdown, a real event.",2,1
The surplus decreases gradually over time until it eventually disappears completely.,"""melt"" is used to describe a decrease or disappearance of a surplus, not physical melting.",2,1
To describe the rebels quickly disappearing and blending in with their surroundings.,"""melted"" implies disappearing or blending in, not a physical change of state.",2,1
To suggest that the decision completely destroyed or invalidated the significance of the statue.,"""Melted down"" is an idiomatic expression for complete defeat or collapse.",2,1
The heat caused extreme discomfort or exhaustion for Mr,"""melted him away"" implies exhaustion, not physical transformation into a liquid state.",1,1
"High real interest rates discourage borrowing, causing asset values to decrease and debts to become unsustainable.","""melt"" is used to convey a sudden collapse or disappearance, not a physical change.",1,1
"The term ""missing"" is used literally to refer to something that has not been found.","""missing"" refers to an unknown or unexplored aspect, not a physical absence.",3,0
"""miss"" is used in the sense of not achieving or reaching some of the up market.","""miss"" means to fail to reach or achieve, not physical absence.",3,0
Customers may not see discounted prices or special offers due to high demand or distractions.,"""miss"" means to feel the absence or lack of something, not physical absence.",1,0
To avoid potential losses and reduce risk.,"""Miss"" implies failing to take advantage of an opportunity, not physical absence.",1,0
The speaker does not feel a sense of longing or nostalgia for the thing mentioned.,"""Miss"" implies a sense of longing or emotional absence, not physical absence.",2,0
Consumers with smaller CDs missed the ride because their rates did not increase as much.,"""miss"" implies not experiencing or benefiting from an opportunity, not physical absence.",1,0
"Because ""missing"" refers to troops who have not been located or accounted for.",Refers to physical absence or unaccounted presence of soldiers in a war zone.,3,0
Commission did not understand or grasp the main idea or purpose of the situation.,"""Miss"" implies a failure to understand or grasp, not a physical absence.",2,0
"""miss"" is used in a literal sense to express feeling of absence or longing.","""miss"" implies emotional absence or longing, not physical absence.",3,0
The phrase is used to indicate a failure or mistake in understanding or interpreting a concept.,"""missed the mark"" is an idiomatic expression meaning to fail or fall short.",3,0
The cars have physical damage or parts that are not present or functioning properly.,"""missing"" describes the physical absence of hubcaps from the cars.",2,0
Literal reference to not being able to ignore or overlook the rise in temperature.,"""miss"" means ""fail to notice"" or ""overlook"", not physical absence.",2,0
"""miss"" is used to indicate failing to notice or acknowledge the significant achievement.","""miss"" means to overlook or fail to notice, not physical absence.",2,0
"""Miss"" is used to indicate one of the women is unmarried, not as a metaphor.","""missing"" refers to a person whose whereabouts are unknown or unaccounted for.",1,0
Not taking advantage of the opportunity to promote gender equality and animal rights activism.,"""Miss"" refers to a lost chance, not a physical action of missing a target.",1,0
The news media's attacks have not accurately addressed or understood the significance of the situation.,"""Miss"" means to fail to understand or reach, not a physical target.",2,0
"Inflation, economic growth, external shocks, and unforeseen events can cause the central bank to miss targets.","""Miss"" is used to convey failure to achieve a target, not physical absence.",2,0
Short sellers misinterpreted information or did not fully understand the potential of CopyTele.,"""miss"" implies failure to understand or notice, not physical absence.",1,0
He did not arrive in time to board his connecting flight in Honolulu.,"""miss"" refers to failing to catch a physical connection, a flight.",2,0
To indicate that the pressure indicator was not present or accounted for in the tank.,"""missing"" refers to the physical absence of a pressure indicator.",3,0
Missed refers to not being able to experience or witness something due to death.,"""Missed"" implies a sense of absence or non-participation, not physical absence.",2,0
"Literal absence or lack of presence in their lives, not just a feeling or perception.","""Missing"" refers to the physical absence of fathers, not a figurative lack.",2,0
Literal meaning of not understanding or grasping the main idea or purpose.,"""miss"" implies a failure to understand or grasp, not a physical absence.",2,0
"The word ""miss"" is used to describe the painting's absence or disappearance, not a feeling.",Refers to a physical painting that is no longer in its expected location.,2,0
Preferred holders have the power to take control if dividends are not paid consistently.,"""misses"" refers to failing to make a payment, a concrete action.",2,0
Literal interpretation of narrowly avoiding or failing to meet a deadline or opportunity.,"""Miss"" refers to failing to achieve or accomplish something, not physical proximity.",2,0
Opportunity was not taken advantage of or acted upon.,"""Miss"" refers to a lost chance, not a physical act of missing a target.",2,0
"Desire for work-life balance, seeking fulfillment outside of work, feeling of incompleteness or dissatisfaction.","""missing"" refers to a sense of lack or absence, not physical absence.",2,0
"Accuracy, representation, fairness, and funding allocation require accurate counting of all populations.","""missed"" refers to the Census Bureau's failure to count a portion of the population.",2,0
"Literal meaning, indicating not wanting to accidentally fail to catch their flights.","""miss"" refers to not catching or arriving in time for a physical flight.",2,0
"Because it is referring to feeling the absence or longing for someone, not a literal action.","""Missing"" here means feeling a sense of absence or longing, not physical loss.",2,0
"Literal absence from work due to physical pain or illness, not emotional longing or desire.","""Miss"" refers to absence or non-attendance, a concrete and tangible concept.",2,0
"Possible reasons: Lack of information, miscalculation, missed opportunity, timing issues, other investment priorities.","""miss"" implies failure to obtain or achieve something, not physical absence.",2,0
"Inventory was lost or stolen, leading to a financial loss for the company.","""Missing inventory"" refers to physical goods that are not present or accounted for.",3,0
Missed targets refer to failures to meet budget or schedule goals.,"""missed targets"" refers to failed or unmet goals, not physical projectiles.",3,0
"Airline not responsible for missed connections, passengers must find own accommodations.","Refers to a missed flight connection, a common travel experience.",2,0
Literal advice to not overlook or skip the book.,"""miss"" means ""fail to experience"" or ""let pass"", not physical absence.",1,0
"literal meaning of ""miss"" is to not be present or attend, not metaphorical or symbolic.","""miss"" means to fail to experience or attend, not a physical absence.",3,0
"""missed deadlines"" refers to actual deadlines that have been missed or not met.","""Missed"" refers to failing to meet a deadline, a tangible event.",3,0
Fear of missing out on potential profits or gains in the stock market.,"""missing the boat"" is an idiomatic expression for fear of missing an opportunity.",2,0
Because he won't miss the challenges and difficulties of traveling for work.,"""miss"" implies emotional response, not physical absence or detection.",1,0
"""Missed"" refers to opportunities not taken advantage of, not a literal physical absence.","""Miss"" refers to opportunities that were not taken, not physical targets.",3,0
To indicate an absence or failure to attend or participate in the beginning of the session.,Refers to physical absence or non-attendance at the beginning of a session.,3,0
"""Missed"" means failed to notice or understand, not a physical absence or longing.","""miss"" means ""fail to understand"" rather than ""fail to hit"" physically.",2,0
"""Miss"" is used to indicate absence or skipping class, not longing or nostalgia.","""missing class"" means not attending or being absent from class.",3,0
The missed interest payments from Argentina will be compensated by renegotiated Brazilian loans.,"""Missed"" refers to actual interest payments not being made.",2,0
To deceive and fraudulently claim assets or benefits they were not entitled to.,"""Missing"" refers to shareholders not on the original list, implying physical absence.",1,0
Mr,"""miss"" implies emotional loss or sense of absence, not physical absence.",1,0
"The economist focuses on technical details, overlooking the impact of taxes on free-market values.","""misses"" implies a failure to hit or reach a target, not physical absence.",1,0
It refers to the feeling of loss or absence when the aspect is no longer present.,"""miss"" refers to emotional absence, not physical absence.",2,0
"Frank Sinatra does not perform or appear in Acapulco, so he is not missed.","""miss"" means to regret or feel the absence of, not to physically overlook.",1,0
To ensure safety and prevent potential failure or accidents.,"""miss"" refers to overlooking or failing to detect physical cracks.",1,0
It means that you may not have seen or been aware of it previously.,"""miss"" refers to missing information, not a physical action of missing something.",2,0
To ensure you don't overlook or fail to attend these new productions of Sophocles' tragedies.,"""Miss"" means ""to overlook"" or ""to fail to experience"" in this context.",2,0
Potential loss of market share and revenue if orders are not secured promptly.,"""missing out"" is an idiomatic expression for failing to take advantage of an opportunity.",1,0
Failure to act quickly and decisively may result in missed opportunities or advantages.,"""miss the boat"" is an idiomatic expression meaning to miss an opportunity.",2,1
Ray Shaw's absence will be felt due to his valuable skills and leadership in the industry.,"""missed"" refers to the emotional impact of Ray Shaw's absence, not physical presence.",2,1
The editorial fails to address the main issue or argument effectively in the discussion.,"""misses the point"" is an idiomatic expression meaning ""fails to understand"".",2,1
"Ingredients are not physically absent, but are lacking in quantity or quality.","""Missing"" refers to ingredients that are not present or accounted for.",3,1
"They prioritize aesthetics over skill, empowerment, or sportsmanship.","""miss"" means to fail to understand or achieve, not physical absence.",1,1
"High stakes, international pressure, reputation at stake.","""miss"" means to fail to meet or achieve, not physical absence.",1,1
"Feeling disappointed, seeking comfort, rebellious act, escape from reality, expressing frustration and disappointment.","""misses"" refers to failing to get a promotion, and also implies a sense of longing.",1,1
The Soviet Union is determined to meet the deadline and avoid any negative consequences.,"""miss"" means to fail to meet or achieve, not a physical action of missing.",2,1
Investors are not interested in physical gold due to other investment options and market conditions.,"""miss"" refers to a lack or absence, not a physical person or action.",2,1
"""pass"" is used literally as they physically crossed paths on the crags.","""Passing"" describes the physical act of moving past or by something (the crags).",3,0
Highlighting positive aspects in literature promotes understanding and appreciation of diverse perspectives and values.,"""pass over"" means to ignore or overlook, not physical movement.",1,1
- The bomb was deliberately placed or concealed by the separatists.,"""Planted"" refers to secretly placing or installing, not a botanical action.",2,0
referring to the act of intentionally causing conflict or division between two parties.,"""Planted"" is used to describe the sowing of ideas, not actual seeds.",2,0
"The term ""plant"" is used non-metaphorically to indicate the physical act of placing a bomb.",Refers to physically placing an explosive device on the plane.,2,0
Optimistic market conditions and favorable weather forecasts for the upcoming planting season.,"""planted"" refers to the physical act of sowing seeds in the ground.",2,0
"Increased demand, favorable weather conditions, higher crop prices.",Refers to the physical act of sowing seeds in the ground.,2,0
literal action of putting seeds in soil to grow trees for profit and education.,"""plant"" refers to physically placing trees in the ground.",2,0
To deceive enemy pilots and protect actual targets from being bombed.,"""Sod planted on concrete buildings"" refers to actual planting of grass or turf.",1,0
Because it refers to the physical act of sowing seeds in the ground for agricultural purposes.,Refers to the physical act of sowing wheat seeds in the ground.,3,0
- To damage reputation,"""plant"" implies secretly placing or instigating, not actual botanical activity.",1,0
"The term ""plant"" is used non-metaphorically to refer to the act of physically sowing seeds.",Refers to actual crops being planted in the ground.,2,0
"Possible reasons: weather conditions, market demand, crop rotation, labor shortages, economic factors, government subsidies.","""planted"" refers to the physical act of sowing seeds in the ground.",2,0
"Climate change threatens water scarcity and desertification, urging proactive planting practices for sustainability.",Refers to physically planting in gardens to combat desertification.,2,0
"Optimal planting conditions, increased demand, crop rotation, favorable weather, and improved technology.","""Planted"" refers to the physical act of placing potatoes in the ground.",2,0
To establish a source of timber for shipbuilding and to provide food and shelter.,Refers to physically placing trees in the ground.,2,0
"To restore habitat, protect wetlands, and manage vegetation growth.","""planting"" refers to physically placing chokecherry seeds or seedlings in the ground.",2,0
To ensure compliance with agricultural subsidy regulations and encourage farmers to grow subsidized crops.,Refers to actual crops and farming practices.,2,0
Insufficient moisture is hindering the growth and health of the winter wheat crop.,"""planted"" refers to the physical act of sowing wheat seeds in the ground.",3,0
Literal action of physically placing seeds or seedlings into the ground for future growth.,"""plant"" refers to physically placing trees in the ground to grow.",2,0
"Describing the level of production or output in the economy, not referring to literal plants.",Refers to maximum production capacity of industrial plants or factories.,2,0
To clarify the physical location and cultivation status of the ginseng crops on the farm.,"""planted"" refers to the physical act of placing ginseng in the ground.",3,0
Literal use to describe action of farmers physically planting soybeans in response to market conditions.,"""plant"" refers to the physical act of sowing soybean seeds in the ground.",3,0
Non-metaphorically used to indicate physical placement or placement of explosives by the agent.,"Refers to physically placing bombs, not a figurative ""planting"" of an idea.",2,0
"To reduce soil erosion and improve biodiversity, carbon sequestration, and water quality.",Refers to physical act of putting seeds or trees into the ground.,2,0
"Roses require care and attention to thrive, reflecting the effort put into cultivating them.","""planted"" refers to the physical act of putting a rose plant in the ground.",3,0
Literal use to describe the act of placing a bomb in a specific location.,Refers to a physical object (bomb) being placed in a specific location.,3,0
"literal action described, no comparison or symbolism intended.","The context implies physical planting, such as farming or gardening.",2,0
"""planted"" means to establish or set up, not literally planting in soil.","""Planted"" implies establishing or setting up, rather than literal planting of seeds.",3,0
- Inefficient planting on unsuitable land,"Refers to actual trees being planted on land, a physical agricultural activity.",2,0
To refer to the physical act of sowing seeds in the ground for agricultural purposes.,Refers to the physical act of sowing wheat seeds in the ground.,3,0
Literal action of physically planting grass on the lot.,"""planting some grass"" refers to physically placing grass seeds or seedlings in the ground.",3,0
- Market demand,Refers to the physical act of sowing wheat seeds in the ground.,2,0
Literal meaning is specified; no comparison or symbolism implied.,"""planted"" refers to a physical tree being placed in the ground.",2,0
The PAN helped establish democratic principles and practices in Mexico.,"""planting seeds"" is a common idiomatic expression for sowing ideas or laying foundations.",2,1
"To signify blending in, adapting, and preparing for dry conditions in the future.","""Planting"" refers to sowing ideas or actions, not physical plants.",2,1
to indicate surreptitious placement or concealment for monitoring or tracking purposes,"""planted"" refers to physical placement of beepers inside barrels.",2,1
to imply intentional sabotage or manipulation by someone involved in the team's activities.,"""planted"" refers to the physical act of placing dynamite in a suitcase.",1,1
-The moles were secretly embedding harmful micromanagement tactics in the legislation without detection.,"""Planting"" implies secretly introducing or sowing seeds of trouble, not actual gardening.",1,1
To establish a claim or make a strong argument with supporting evidence and data.,"""plant"" is used to convey the idea of claiming or staking a claim, not physical action.",2,1
"Symbol of town's heritage, draws tourists, celebrates poet Robert Burns, adds charm to courthouse square.","""planted"" refers to physically placing the phone booth in the courthouse square.",2,1
To suggest intentional placement or concealment of the bomb by a corrupt individual.,"""Plant"" refers to physically placing the bomb in a specific location.",2,1
The phrase refers to engaging in a specific type of activity or behavior.,"""Play"" refers to handling or dealing with a situation, not engaging in a game.",2,0
Mr,Refers to a real chess game between Kasparov and Ljubojevic.,2,0
- Legal system favors the wealthy,"""playing"" refers to participating in a legal case, not engaging in a game.",2,1
to describe performing on the harp in unique and creative settings or events.,"""played"" refers to performing music on the harp instrument.",3,1
- It conveys the skill and passion displayed by the musicians.,"Refers to playing a musical instrument, specifically the piano.",2,1
To actively participate and influence the success of her husband's campaign.,"""play"" means to have a significant influence or part, not engage in a game.",2,1
"Bread is plentiful and inexpensive in the Soviet Union, making it accessible for children to play with.","Children are using loaves of bread as balls, replacing the actual soccer ball.",2,1
Proceso has contributed significantly to the exposure and critique of Mr,"""play"" is used to convey influence or contribution, not physical activity.",1,1
Gender stereotypes limit children's choices and perpetuate harmful ideas about masculinity and femininity.,"""play"" refers to the physical act of engaging with toys.",2,1
To suggest that the focus on the dog will be minimized in favor of the stock symbol.,"""play"" means to show or present, not physical action of playing.",1,1
Difficult terrain and weather conditions make plowing and driving in Boston challenging.,Refers to the physical act of clearing snow from roads using a plow.,3,0
to describe the reckless and wasteful investment of money into risky and unprofitable ventures.,"""plowing"" implies cultivating or investing, rather than actual agricultural activity.",2,0
"Plow in this context means to move steadily and forcefully through something, like stocks moving through a period.","""plow"" describes movement through time, not physical action on a field.",3,0
Literal action of using a plow to create a road through a moor area.,"""plow"" refers to physical action of clearing land with a machine.",3,0
"The context is about agricultural work and historical events, not a metaphor for something else.","""plow"" is used to describe preparing the ground for disunion, not actual farming.",1,0
The statement is referring to actual agricultural activity of breaking and turning over soil.,"""plowing"" refers to creating new opportunities or paths, not actual farming.",2,0
To emphasize the thoroughness and detail of Peter Gay's exploration of Freud's life and work.,"""Plow"" is used to convey the idea of Gay's work building upon previous efforts.",2,0
Investors invested money into a fund to potentially earn profits.,"""plow"" is not referring to physical agricultural activity, but investing money.",2,0
"Describes literal farming activities, specific tasks involved in agricultural work, no figurative meaning intended.","""plow"" refers to the physical act of tilling the soil with a mule.",2,0
"To innovate, stay competitive, develop new products, and ensure long-term growth and success.","""Plow"" implies investing or channeling resources, not physical farming activity.",1,0
"Describes physical labor in agriculture, accurate depiction of farming practices in the South.","""plow"" refers to the physical act of tilling the soil with a mule.",3,0
"Describing a fast and efficient process of reading or editing, not a literal act of plowing.","""plow"" is used to describe quickly and efficiently completing a task, not actual farming.",2,0
To thoroughly examine or review the financial reports for the pilots' union.,"""Plow"" is used to convey intense effort and thoroughness, not actual farming.",1,0
"""Plow"" is used to describe investing money back into the business for growth and expansion.","""Plowing"" refers to investing or allocating money, not actual farming or plowing.",3,0
"Rocky soil necessitated removal of boulders for successful farming, prompting construction of dry stone walls.","""plowed up"" refers to the physical act of turning over soil with a plow.",2,0
"The losses would completely deplete or exhaust the funds, leaving nothing remaining.","""plow"" is used to convey destruction or overwhelming effect, not actual farming.",1,0
Investors are actively investing money into foreign markets to diversify their portfolios and maximize returns.,"""plowing"" implies investing, not actual agricultural activity.",2,0
"""plow"" is used non-metaphorically because it refers to the act of exploring familiar territory.","""Plow"" is used to convey the idea of Gay's work building upon previous efforts.",2,0
To invest money or resources for potential financial gain.,"""plow"" is not referring to physical agricultural activity, but investing money.",2,0
"The term ""plow"" is used literally to describe the officials quickly processing the applications.","""plow through"" is an idiomatic expression meaning to work through a task with effort.",2,0
Investing in infrastructure and technology to improve operations and diversify revenue streams.,"""plow"" is used to describe investing or putting money into something, not farming.",2,0
To reinvest and expand the direct-mail program for continued growth and success.,"""plow"" is not referring to actual farming or snow removal, but investing money.",1,0
"Profit reinvestment needed for new capacity and export growth, crucial for maintaining U.S","""plow"" refers to investing or putting profits back into new capacity, not physical plowing.",2,0
Because it means to invest heavily or allocate resources extensively into a particular area.,"""Plow"" is used to convey investing or allocating resources, not actual farming.",3,0
Because it describes the forceful and destructive movement of the vehicle in the accident.,"""plowed"" describes the physical action of a vehicle moving forcefully through obstacles.",3,0
"Pilots ignored safety precautions, rushed takeoff, disregarded icy conditions, resulting in tragic collision.","""plow"" is used to convey forceful and reckless movement, not actual plowing.",1,0
"literal meaning, referring to reinvesting profits from hunting back into rural communities.","""Plowing"" refers to reinvesting, not actual agricultural activity.",2,0
- Optimism and confidence in future demand,"""plowing ahead"" implies progress, not actual farming or snow removal.",1,1
Pouring tequila is a literal action that is happening at the celebration described.,Tequila is a physical substance being dispensed from a container.,3,0
Because the sentence is describing a literal action of receiving numerous phone calls on the hotline.,"""Pour"" describes an abundance of calls, not physical liquid flowing.",1,0
"""pour"" is used literally to describe Dan adding salt to his chicken salad.","""pouring"" refers to the physical act of dispensing salt from a container.",3,0
"The verb ""pouring"" is used literally to describe speaking, not metaphorically for emotion or quantity.","""Pouring out her words"" compares verbal expression to physical liquid flow.",2,0
"Quick drying, durable, versatile, can withstand weight of airplane, suitable for various weather conditions.","The sentence describes a physical action of pouring cement, a tangible substance.",1,0
"Investors looking to raise capital, take advantage of favorable market conditions, diversify portfolios.","""poured"" describes an influx of abstract financial instruments, not physical liquid.",1,0
"""Poured in"" is a common expression to describe a large influx of money or resources.","""poured in"" is an idiomatic expression for a large amount of money arriving suddenly.",3,0
It is describing the action of transferring the propellant into the spaceship's external fuel tank.,The sentence describes a physical action of transferring a large quantity of liquids.,3,0
To accurately describe the physical action of transferring liquid from one container to another.,"""poured"" refers to the physical act of pouring a liquid from a bottle.",3,0
"Misguided priorities, lack of research, poor decision-making, pressure to spend, misaligned goals.","""Pour"" is used to convey excessive and wasteful spending, not actual liquid transfer.",1,0
"Literal action of teaching how to pour drinks, not symbolic or metaphorical meaning in context.","""pouring brew"" refers to succeeding in the competitive business, not actual beer pouring.",1,0
"to exacerbate market volatility, potentially benefiting from short selling and market manipulation.","""Pouring gasoline"" is a common idiomatic expression for intensifying a situation.",2,0
Literal action of pouring chum onto diver for shark cage diving initiation ritual.,"""pours"" describes a physical action of dispensing a liquid substance (chum).",2,0
Pour is used literally to describe a large number of clients entering the store.,"""Pour"" is used to convey a large influx or flow of clients, not liquid.",3,0
It means they are making themselves vulnerable and easy targets for criticism or attack.,"""pouring paraffin"" is an impossible physical action, conveying destructive self-sabotage.",1,0
To suggest that resources are being wasted or mismanaged without any tangible benefit.,"Money can't be physically poured into a hole, implying a figurative sense of waste.",1,1
"To gain influence, secure contracts, and maintain favorable relationships with government entities.","""poured"" is used to convey a large and abundant flow of money, not actual liquid.",1,1
to emphasize the significant amount of money invested in advertising and promotion of these products.,"""Poured"" implies a large amount, but no physical liquid is involved.",1,1
metaphorical use to describe the volume or intensity of smoke coming from the engines.,"""pouring"" describes a physical flow of smoke from the engines.",2,1
"Lightning is not a physical substance that can pour, it is a metaphor for intensity.","Lightning cannot physically pour like a liquid, implying a figurative sense of abundance.",2,1
Investing heavily in research and development to improve turbine performance and efficiency.,"""Poured"" implies a flow of funds, not physical liquid.",1,1
To convey the idea of a large amount of money being invested or spent.,"Money can't be physically poured, but rather invested or allocated.",2,1
"The market has experienced a sudden halt or decrease in activity, causing a negative impact.","Water is not physically poured on the market, but rather, progress is halted.",2,1
Excessive amount of toilet paper is being distributed or used in those areas.,"""pours"" describes the physical action of toilet paper falling from the sky.",2,1
Increased competition and desire for market dominance drive manufacturers to invest more in shelf space.,"""Pour"" is used to convey abundance or lavish spending, not actual liquid.",1,1
to emphasize the significant investment being made in new equipment by Ceselsa.,"""Pouring"" is used to convey a sense of abundant financial investment, not physical flow.",1,1
to adapt to consumer demand for eco-friendly products and comply with environmental regulations.,"""Pouring"" implies a flow of resources, not physical liquid.",1,1
"Critics have heavily criticized and scrutinized Chamberlain's failed policies, making them seem exaggerated and distorted.","""Poured"" is used to convey a large amount of criticism, not physical liquid.",1,1
"Judges receive many applications quickly and continuously, making it difficult to review them all.","""Pour"" implies a flood or influx of applications, not actual liquid pouring.",2,1
