sent1,sent2,label,matrics
literal. The bell cracked physically and needed to be remolded and recast for functionality.,metaphor. The bell had to be physically repaired or replaced due to damage or deterioration,0,"[0.3333333333333333, 0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.15384615384615385, 0.2857142857142857, 0.26382978723404255]"
metaphor. Fame is transferred or reflected onto the heroes due to their actions or achievements.,metaphor. Because it refers to the positive impact that fame has on others,1,"[0.19786244288317878, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.0, 0.13333333333333333, 0.13513513513513511]"
metaphor. The state of the dorm room is a reflection of the student's habits and cleanliness.,metaphor. The dormitory wall or window reflects light from the sun onto the student's skin,1,"[0.3118356616772059, 0.1336438550045168, 2.081572136844798e-308, 2.081572136844798e-308, 0.4117647058823529, 0.1875, 0.35294117647058826, 0.32145352900069885]"
metaphor. It suggests his actions are a negative reflection of his character or capabilities.,"metaphor. It suggests a lack of interest or admiration, not a physical reflection",1,"[0.49859442696124706, 0.15432684644038602, 0.08417827987657417, 2.060331790082205e-308, 0.5, 0.15384615384615385, 0.42857142857142855, 0.4118337982675084]"
literal. Because it is a literal description of how the sunglasses are functioning in this sentence.,"literal. Describes physical action, no symbolic or figurative meaning implied",0,"[0.05488116360940265, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.0625, 0.0, 0.0625, 0.03246753246753247]"
"literal. The smooth, hard surfaces of the auditorium walls and ceiling bounce sound waves effectively.","metaphor. Reflect means to show or show-off, showing that sound travels well in the air",0,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.13333333333333333, 0.0, 0.06666666666666667, 0.06666666666666667]"
literal. It refers to making changes or improvements to the structure or functioning of the system.,metaphor. To change it from a system that restricts freedom to a system that promotes freedom,0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.0, 0.25, 0.125]"
metaphor. To indicate that the restrictions were lessened or eased up.,metaphor. To indicate the government relaxed restrictions or restrictions were lifted for a limited period of time,1,"[0.4117647058823529, 0.1875, 0.06666666666666667, 2.2250738585072626e-308, 0.6363636363636364, 0.3, 0.5454545454545454, 0.5471498944405347]"
literal. Literal action being taken to loosen or reduce pressure on the rope.,metaphor. To relieve stress and prevent tension-related injuries,0,"[0, 0, 0, 0, 0.07692307692307693, 0.0, 0.07692307692307693, 0.04]"
literal. It directly describes the physical act of becoming less tense or stressed.,"metaphor. It implies a physical change in temperature, which relaxes the person",0,"[0.23001110365733082, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11627906976744186]"
metaphor. Trauma and historical damage cannot be undone or fully healed.,metaphor. It implies a process of restoring or replacing what was lost or destroyed,1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.18181818181818182, 0.0, 0.18181818181818182, 0.08849557522123894]"
"metaphor. Revive means to bring back to life or restore. In this context, it means to restore interest or popularity.","metaphor. Revive means to bring back to life or improve, not necessarily to recreate",1,"[0.46531361252218256, 0.40088557386526497, 0.38000611689311575, 0.35533039501693936, 0.5, 0.42105263157894735, 0.5, 0.48324742268041243]"
"metaphor. Hot soup provides comfort and warmth, restoring energy and revitalizing the body and spirit.",metaphor. It suggests eating or refreshing the liquid to make it feel like it will rejuvenate or restore its energy level,1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.2, 0.1282051282051282]"
"literal. Revive means to bring back to life or consciousness, not just metaphorically.","literal. The doctors revived the man, not physically removing him from the hospital, but bringing him back to life",0,"[0.2631578947368421, 0.11111111111111109, 0.0588235294117647, 2.2250738585072626e-308, 0.5384615384615384, 0.16666666666666666, 0.46153846153846156, 0.4641544117647059]"
metaphor. No physical tearing occurred; verbal attack or criticism was delivered forcefully instead.,"metaphor. The candidate verbally attacked and attacked his opponent viciously, causing physical pain and suffering",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.08333333333333333, 0.23076923076923078, 0.15151515151515152]"
"literal. Describing a physical action, literal meaning, no implied symbolism or metaphorical interpretation.","metaphor. The curtain broke through the wall, appearing suddenly and unexpectedly",0,"[0, 0, 0, 0, 0.07692307692307693, 0.0, 0.07692307692307693, 0.0]"
literal. Rooting is the actual behavior of pigs searching for truffles with their noses.,"literal. Describing the pig's natural instinctive behavior, not implying a literal action",0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.07246376811594203]"
"metaphor. To indicate a change in responsibilities or tasks, gaining experience in different areas.",literal. To physically change positions so that they can better perform their jobs,1,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07194244604316546]"
"metaphor. Prevent soil depletion, reduce pests and diseases, improve soil fertility, and increase crop yields.",literal. To optimize the use of the land for growing crops,1,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0684931506849315]"
"metaphor. It will provoke strong emotions or reactions, causing discomfort or controversy.","metaphor. It implies a disruptive or unruly behavior, similar to a crowd protesting or disrupting a performance",1,"[0.23529411764705885, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.09090909090909091, 0.3333333333333333, 0.2525]"
"literal. Describes physical action of bird fluffing up feathers for warmth, display, or communication.","literal. Describes physical action, no symbolic or figurative meaning implied",0,"[0.26812801841425576, 0.14896001023014208, 0.08379000575445493, 1.491511611267286e-308, 0.35714285714285715, 0.23076923076923078, 0.35714285714285715, 0.275735294117647]"
"literal. ""Ruffle"" is used to describe physically disturbing the fabric, not creating a decorative effect.","literal. Describes physical action, not symbolic or figurative meaning",0,"[0.11409269311835378, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.2191840277777778]"
"literal. The sugar will clog the fuel system and damage the engine, causing irreversible harm.","metaphor. It implies a harmful action or action on the part of the liquid, not a literal destruction",0,"[0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.13333333333333333, 0.06535947712418301]"
"metaphor. To add flavor, spice up, make more interesting or engaging.",metaphor. To prevent repetition and maximize audience participation,1,"[0.17182231969774306, 0.0981841826844246, 1.5292694074701025e-308, 1.5292694074701025e-308, 0.18181818181818182, 0.1, 0.18181818181818182, 0.17523364485981308]"
literal. To preserve meat and prevent spoilage.,"literal. Literal action of adding salt to meat, not a metaphorical use of salt",0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.0, 0.42857142857142855, 0.12987012987012989]"
metaphor. To emphasize the strong and unpleasant smell.,"metaphor. The stench made us physically ill, like a bad smell in the air",1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.0, 0.375, 0.11627906976744187]"
"metaphor. To quickly look over or skim the information, not conducting a detailed or thorough reading.","metaphor. To indicate following or examining closely, without any figurative meaning or comparison",1,"[0.24428389471321574, 0.06616022148482927, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.25, 0.06666666666666667, 0.25, 0.20103503184713375]"
"literal. Describes a literal action of examining an image for medical purposes, not a metaphorical scan.","literal. Describing the physical action of seeing something, not using metaphorical language or comparison",0,"[0.30959924991077925, 0.0666829153653986, 1.928867353251809e-308, 1.928867353251809e-308, 0.375, 0.13333333333333333, 0.375, 0.3234880450070324]"
metaphor. To indicate gathering or collecting a small amount of money through effort and resourcefulness.,"metaphor. To indicate a physical action or task, not a financial decision",1,"[0.32450032627975206, 0.14160014237661908, 0.0778800783071405, 1.7328892633971685e-308, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.30340136054421774]"
literal. Literal action of the cat using its claws to scratch or claw at the armchair.,"literal. Describing physical action, no symbolic or figurative meaning implied",0,"[0.10976232721880529, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.1875, 0.0, 0.1875, 0.06493506493506494]"
literal. Because it means to take control or possession of something by force or authority.,"literal. Literal action of taking by force, not a metaphorical use of ""seize""",0,"[0.19786244288317878, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.3333333333333333, 0.07142857142857142, 0.26666666666666666, 0.13513513513513511]"
literal. It is a literal statement about the brothers' occupation or business activity.,literal. Literal action of buying and selling goods for profit,0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07874015748031496]"
"metaphor. It implies disruption, surprise, and emotional impact, like physical shaking would.",metaphor. The news caused a significant change in her mood or expectations,1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.041666666666666664]"
metaphor. To improve and strengthen the persuasiveness and effectiveness of our arguments.,metaphor. To emphasize the importance of sharpening or intensifying the debate,1,"[0.3320366241026409, 0.09131007162822626, 2.031716533983919e-308, 2.031716533983919e-308, 0.3333333333333333, 0.09090909090909091, 0.3333333333333333, 0.2652310924369748]"
"metaphor. Enhances focus and clarity, improving perception and understanding.",metaphor. The drug will make the person's vision more acute or clear-headed,1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.053763440860215055]"
"literal. Literal meaning of ""shed"": to release tears due to strong emotions or sadness.","metaphor. To convey a sense of sadness, loss, or disappointment",0,"[0.13406400920712788, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.2857142857142857, 0.0, 0.14285714285714285, 0.11029411764705882]"
metaphor. To convey the image of giving an abundance of gifts to someone in a generous manner.,literal. Literal action of showing someone else how much he or she cares or appreciates them,1,"[0.1174266328516845, 2.090263448406506e-308, 2.090263448406506e-308, 2.090263448406506e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.05917159763313609]"
"metaphor. To indicate carefully searching or examining for something, such as clues or hidden dangers.","literal. Literal action of searching, no figurative meaning implied",1,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0]"
metaphor. To carefully examine and analyze the information for important details or insights.,metaphor. To carefully examine and evaluate information for its significance or significance in the larger context,1,"[0.5625, 0.3333333333333333, 0.21428571428571425, 0.15384615384615385, 0.6923076923076923, 0.4166666666666667, 0.6153846153846154, 0.6469878399702962]"
"metaphor. The kettle is not literally capable of singing, it is making a whistling noise when boiling.","metaphor. Kettle is used metaphorically to describe the sound made by the kettle, which is a physical object that can produce sound",1,"[0.18181818181818182, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35294117647058826, 0.125, 0.29411764705882354, 0.2740524781341108]"
literal. Describing a literal action of making music with the voice while preparing food.,"literal. Describing the action of singing, not implying a figurative meaning",0,"[0.4152547563801129, 0.15226007733937474, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.42857142857142855, 0.15384615384615385, 0.2857142857142857, 0.37307380373073795]"
"metaphor. Court of law does not physically sit, rather it refers to when it is in session.","literal. It refers to the physical location of the court, not a metaphorical concept or figure of speech",1,"[0.2222222222222222, 0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.47058823529411764, 0.125, 0.17647058823529413, 0.2493502274204029]"
metaphor. Because it implies forceful and effective action taken by law enforcement to dismantle criminal activity.,metaphor. The police broke into the house and took the drug dealers into custody,1,"[0.12383969996431167, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.125, 0.0, 0.125, 0.06329113924050632]"
"literal. Describes forceful impact and damage caused by collision, not a metaphorical action.",literal. Literal action of physically hitting the wall with a fist or other object,0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.07633587786259544]"
"literal. Because it describes covering something completely, not stifling or suffocating it.","literal. Literal action of cooking, no figurative meaning implied",0,"[0.07961459006375435, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.042735042735042736]"
"metaphor. Expressing disapproval or disdain, showing lack of respect or approval for something or someone.","metaphor. The critic made a snort or contemptuous gesture, indicating contempt or disapproval",1,"[0.263816590510905, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.0, 0.2, 0.13513513513513511]"
"literal. Literal action of planting seeds for growth, not referring to a female pig.",literal. Literal action of planting seeds for growth and cultivation,0,"[0.4692240322249475, 0.4468800306904262, 0.4189500287722746, 0.3830400263060796, 0.5714285714285714, 0.5384615384615384, 0.5714285714285714, 0.5139555822328932]"
metaphor. The workers perform a repetitive action or task every four hours.,literal. Literal action of workers using a mechanical device to spell out numbers,1,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.16666666666666666, 0.12396694214876033]"
metaphor. to describe the way the snow covered the mountain in a sudden and scattered manner.,"literal. Describing physical movement, not symbolic or figurative",1,"[0, 0, 0, 0, 0.0625, 0.0, 0.0625, 0.03289473684210526]"
literal. Describing a physical action of water being moved and dispersed by someone's movements.,literal. Literal action of moving and spreading water with force,0,"[0.33516002301781966, 0.07448000511507102, 1.491511611267286e-308, 1.491511611267286e-308, 0.4, 0.14285714285714285, 0.3333333333333333, 0.3758169934640523]"
"literal. Physical transfer of liquid onto surface, visible staining, specific location indicated.","literal. Describes physical action, not symbolic or figurative meaning",0,"[0.07961459006375435, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08547008547008547]"
"literal. Spot means to become marked or stained easily, not metaphorically in this context.","literal. Describes physical appearance, not symbolic or figurative meaning",0,"[0.1912511402458109, 1.2766437377119805e-308, 1.2766437377119805e-308, 1.2766437377119805e-308, 0.2857142857142857, 0.0, 0.14285714285714285, 0.14814814814814814]"
literal. It describes the physical act of using a spray bottle to dispense water onto someone.,"literal. Literal action of spraying water on someone, not a metaphorical expression",0,"[0.23884377019126307, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.375, 0.0, 0.3125, 0.16025641025641027]"
literal. Literal description of water being dispersed in small droplets onto the floor.,"literal. Describes physical action, no symbolic or figurative meaning implied",0,"[0.07408182206817181, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03937007874015748]"
"metaphor. Language is intangible and can be metaphorically ""spread"" like a physical substance.","metaphor. To indicate the spread of language from one place to another, not necessarily a literal movement",1,"[0.11764705882352941, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.11194029850746269]"
literal. Describing literal physical movement or expansion of a disease or illness within a population.,"metaphor. Describes physical movement or expansion of the infection, not a concept or idea spreading like wildfire",0,"[0.4117647058823529, 0.25, 0.2, 0.14285714285714285, 0.5333333333333333, 0.2857142857142857, 0.5333333333333333, 0.4934210526315789]"
literal. It describes the physical action of applying cheese onto the bread surface.,literal. Literal action of spreading cheese evenly and efficiently on the bread,0,"[0.46002220731466165, 0.16728080265987696, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.46153846153846156, 0.16666666666666666, 0.46153846153846156, 0.3962101636520241]"
metaphor. To indicate readiness or determination.,"literal. Describing physical action, not comparing to something else",1,"[0, 0, 0, 0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.07936507936507937]"
metaphor. To convey the overwhelming and surprising amount of bills she received for rebuilding her house.,"metaphor. It implies a sudden and significant change in circumstances, like a person being surprised or surprised by something new",1,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1875, 0.0, 0.1875, 0.09146341463414634]"
"literal. Describes unsteady, uncoordinated movement due to intoxication, not figurative or symbolic.","literal. Describes physical movement, not a sudden and dramatic change in behavior",0,"[0.25, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.09090909090909091, 0.3333333333333333, 0.21296296296296297]"
"metaphor. Lack of growth, innovation, investment, and competition can lead to stagnation in the industry.",metaphor. To indicate a slowing or stagnation in the growth or activity of the economy,1,"[0.3333333333333333, 0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 0.4666666666666667, 0.14285714285714285, 0.3333333333333333, 0.2842592592592593]"
literal. Due to lack of movement or circulation in the blood vessels.,"metaphor. Because it implies a lack of oxygen or nutrients in the blood, causing it to stagnate or become foul-smelling",0,"[0.3, 0.10526315789473682, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5833333333333334, 0.2727272727272727, 0.5, 0.3993055555555556]"
metaphor. Both involve extracting or retrieving something valuable or essential from a source.,"literal. Literal action of placing a mark on the fruit, not a metaphorical use of ""stamp""",1,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.03759398496240602]"
"literal. To inquire about a physical action or process, not as a metaphorical representation.","literal. Literal action of attaching a letter to a container, no symbolic or figurative meaning implied",0,"[0.3125, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.0, 0.2857142857142857, 0.2112676056338028]"
"metaphor. Intense competition, desire for profit, and need to stay relevant in the market.",metaphor. It implies a sudden and intense rush to release new products or services,1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.14285714285714285]"
"literal. Thunderbolts create loud noises and vibrations, which can cause animals to panic and stampede.",literal. Literal action of animals being stampeded or scared by the sudden loud noise and intensity of the thunderbolt,0,"[0.21052631578947367, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4666666666666667, 0.14285714285714285, 0.26666666666666666, 0.31142327060694414]"
literal. To indicate the ship was powered by steam propulsion and moving away from the shore.,"literal. Describing the ship's movement at a fast pace, not using steam as a metaphor for speed",0,"[0.17647058823529413, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.06666666666666667, 0.25, 0.12422360248447205]"
"metaphor. It implies overpowering and crushing force, similar to a steamroller flattening obstacles in its path.",metaphor. To achieve decisive and overwhelming victory over the opposition,1,"[0.10976232721880529, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.1875, 0.0, 0.125, 0.0974025974025974]"
metaphor. The new teacher is forceful and overpowering in their actions or decisions.,"metaphor. The new teacher is aggressive, demanding, and punitive, causing stress and conflict in the classroom",1,"[0.4375, 0.26666666666666666, 0.21428571428571425, 0.15384615384615385, 0.5384615384615384, 0.3333333333333333, 0.5384615384615384, 0.4304127666104036]"
literal. To compact and flatten the road surface for construction or maintenance purposes.,"metaphor. It implies a rapid and forceful movement towards the goal, similar to a steamroller tearing into the mud",0,"[0.10526315789473682, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11029411764705882]"
metaphor. - Indicates a continuous flow or abundance of sweat on her body.,"metaphor. To convey a sense of flowing, continuous, and intense emotion or pain",1,"[0.30769230769230765, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.3333333333333333, 0.15384615384615385]"
"literal. Describes the physical action of tears flowing, no metaphorical comparison is made to a stream.","metaphor. To convey a sense of flowing, continuous, and uncontrolled emotion or sadness",0,"[0.18321292103491182, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.3125, 0.0, 0.1875, 0.12738853503184713]"
"literal. ""Stuff"" is a verb indicating filling, not a noun referring to miscellaneous items.","literal. Literal action of stuffing a pillow with feathers, not metaphorical or abstract concepts",0,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10714285714285715]"
"literal. Literal description of physical sensation, not metaphorical use of ""stuff.""","literal. Describes physical state, not emotional or mental state",0,"[0.26691246763893595, 1.7816998627591863e-308, 1.7816998627591863e-308, 1.7816998627591863e-308, 0.2727272727272727, 0.0, 0.2727272727272727, 0.13888888888888887]"
"metaphor. To indicate suppressing or controlling emotions, avoiding conflict, or maintaining composure in a situation.","metaphor. Because it implies a physical action of swallowing, not a metaphorical expression",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06756756756756756]"
metaphor. To indicate hiding or suppressing emotions or thoughts.,"metaphor. To indicate swallowing or accepting completely, not physically swallowing",1,"[0.4, 0.2222222222222222, 0.12500000000000003, 2.2250738585072626e-308, 0.4444444444444444, 0.25, 0.4444444444444444, 0.412087912087912]"
metaphor. To indicate disbelief or skepticism.,"metaphor. To indicate swallowing or digesting something completely, not physically swallowing something",1,"[0.3333333333333333, 0.18181818181818182, 0.10000000000000002, 2.2250738585072626e-308, 0.6666666666666666, 0.4, 0.6666666666666666, 0.5681818181818182]"
"metaphor. Music cannot physically swell, but the volume and intensity increased dramatically to a peak.",metaphor. The music became louder and more intense due to the audience's increased intensity,1,"[0.39902690558743836, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.4666666666666667, 0.0, 0.3333333333333333, 0.23489932885906042]"
"literal. Describing physical action, literal meaning, cause and effect relationship between water and wood.","literal. Describes physical expansion or change in volume, not emotional or mental sensation",0,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.15384615384615385, 0.21428571428571427, 0.21183053557154274]"
"metaphor. The meat was completely covered and surrounded by the fatty gravy, creating a swimming-like appearance.","literal. Describing the movement of liquid fat, not implying any physical danger or health risk",1,"[0.06236713233544119, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.058823529411764705, 0.0, 0.058823529411764705, 0.031446540880503145]"
literal. The sentence describes a literal act of swimming in a body of water.,"literal. To indicate swimming, a physical action, not a conceptual one",0,"[0.20762737819005644, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10948905109489049]"
literal. It describes physically attaching the notice to the board with a tack or pin.,"literal. Literal action of placing a physical sign on the board, not a metaphorical meaning",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.07142857142857142, 0.3333333333333333, 0.13333333333333333]"
"literal. Literal description of speech, not comparing to something else or using as a figure of speech.","metaphor. She talks a lot of nonsense, creating a distraction or impressing others with her knowledge",0,"[0.17613994927752671, 2.090263448406506e-308, 2.090263448406506e-308, 2.090263448406506e-308, 0.17647058823529413, 0.0, 0.11764705882352941, 0.08875739644970414]"
metaphor. Freedom was experienced and enjoyed by the ex-slave before her passing.,"metaphor. The ex - slave physically experienced freedom for the first time, experiencing the freedom felt by those who were freed",1,"[0.19047619047619047, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5384615384615384, 0.16666666666666666, 0.3076923076923077, 0.1937984496124031]"
"literal. The sentence describes a literal action of sampling wines, not a metaphorical experience or sensation.","literal. Literal sensory experience, no figurative meaning, clear action of consuming liquid",0,"[0.17913282764344732, 0.06513921005216265, 1.594335087959687e-308, 1.594335087959687e-308, 0.3125, 0.06666666666666667, 0.25, 0.20232371794871798]"
metaphor. It implies draining or depleting a resource (patience) through excessive demands or stress.,metaphor. It implies a financial burden or cost to take time to respond to a request,1,"[0.3125, 0.13333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.3599374021909233]"
"metaphor. The bus was traveling fast and loudly, resembling the sound of thunder.","metaphor. Describing the sound of the bus moving swiftly and loudly, creating a loud and powerful sound",1,"[0.4117647058823529, 0.1875, 0.06666666666666667, 2.2250738585072626e-308, 0.6153846153846154, 0.3333333333333333, 0.46153846153846156, 0.335820895522388]"
literal. Tying flies is a literal action performed by fishermen for fishing purposes.,"literal. Literal action of keeping flies in a net, not a metaphorical concept or figure of speech",0,"[0.23529411764705885, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.08333333333333333, 0.23076923076923078, 0.2776119402985075]"
metaphor. To indicate completing or finishing an event or meal.,"metaphor. To signify finishing or finishing quickly, not physically adding anything new to the meal",1,"[0.26666666666666666, 0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2222222222222222, 0.5, 0.19047619047619052]"
"literal. ""Top"" is used literally to describe the star being placed at the highest point.","metaphor. The star is not physically high up in the tree, but is located or situated on top",0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.07142857142857142, 0.2, 0.29150326797385623]"
literal. Literal action of physically following or drawing the shape of the figure in the sand.,"literal. Literal action of tracing a physical object on the sand, not using metaphorical language or comparison",0,"[0.35294117647058826, 0.1875, 0.13333333333333333, 0.07142857142857141, 0.5, 0.26666666666666666, 0.4375, 0.3920807453416149]"
metaphor. Describing a sudden and dramatic change in behavior or appearance.,metaphor. To describe a physical change or transformation,1,"[0.3436446393954861, 1.5292694074701025e-308, 1.5292694074701025e-308, 1.5292694074701025e-308, 0.45454545454545453, 0.1, 0.45454545454545453, 0.34766355140186916]"
"literal. ""Transform"" is used literally to describe the conversion of energy into light.","metaphor. It can emit light or heat, altering its state from solid to liquid or gas",0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.03759398496240602]"
literal. It describes the physical act of crushing grapes with one's feet to extract juice.,"literal. Literal action of eating, no figurative meaning implied",0,"[0.11409269311835378, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.125, 0.0, 0.125, 0.06944444444444445]"
literal. Describing a physical action of digging or creating a trench for a military purpose.,literal. Literal action of digging a trench for storage and defense,0,"[0.4423643180720138, 0.27805757135955156, 0.1544764285330842, 1.54674658298039e-308, 0.4666666666666667, 0.2857142857142857, 0.4666666666666667, 0.43472183393905506]"
"literal. Describes the physical action of carving letters into the stone, not a metaphorical meaning.","literal. Literal action of burying letters into the stone, not a metaphorical expression",0,"[0.6595414762772626, 0.5001522861769242, 0.38972905416383696, 0.34296156766417657, 0.6666666666666666, 0.5, 0.6666666666666666, 0.666554054054054]"
"literal. Specific action of pulling or towing a vessel, literal description of the tugboat's job.","literal. Literal action of tugging, no figurative meaning implied",0,"[0.17113903967753066, 0.06417713987907402, 1.142391010069532e-308, 1.142391010069532e-308, 0.25, 0.06666666666666667, 0.1875, 0.1388888888888889]"
"literal. Describing physical action, showing struggle or attempt to break free, literal interpretation of tugging.","literal. Describing physical action, not symbolic or figurative meaning",0,"[0.2852317327958845, 0.192531419637222, 0.14669060543788343, 0.08556951983876535, 0.3333333333333333, 0.21428571428571427, 0.3333333333333333, 0.3361111111111111]"
