sent1,sent2,label,matrics
literal. Because it describes a literal representation or depiction of the father in the painting.,"literal. The word ""portray"" refers to a visual representation in art, in this case, a painting.",0,"[0.3125, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.0, 0.3333333333333333, 0.19867549668874174]"
metaphor. Because it suggests the question is presented or presented in a certain way.,"metaphor. ""Pose"" is used figuratively to introduce a question, not referring to physical posture.",1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10714285714285715]"
literal. Because it refers to the action of being in a specific position for a painting.,"literal. Refers to a model sitting for an artist, a traditional artistic practice.",0,"[0.3053548683915197, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.375, 0.06666666666666667, 0.375, 0.27158527954706296]"
"metaphor. It implies they are securely confined or trapped, like animals in a pound.","literal. ""Pounded"" likely means physically confined or secured, implying physical action.",1,"[0.1384182521267043, 0.07613003866968739, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.42857142857142855, 0.07692307692307693, 0.14285714285714285, 0.2303832116788321]"
metaphor. To indicate a large amount of financial investment or support in education.,"metaphor. Money is not physically flowing into education, but rather being invested or spent.",1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.08333333333333333, 0.23076923076923078, 0.1950805767599661]"
"literal. The word ""pour"" is used non-metaphorically in this sentence because it describes a literal action.","literal. ""Pour"" refers to the physical act of flowing or streaming water.",0,"[0.05971094254781577, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.17647058823529413, 0.0, 0.11764705882352941, 0.09615384615384616]"
"metaphor. ""Train fell quickly into river due to bridge breaking, similar to precipitation.""","literal. ""Precipitate"" means to cause something to happen suddenly or quickly, often referring to a physical event.",1,"[0.11764705882352941, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.15384615384615385, 0.0746268656716418]"
"metaphor. Sudden and severe economic collapse due to mismanagement, corruption, or external factors.","metaphor. ""Precipitate"" is used to describe a sudden economic decline, not a physical change of state.",1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.23076923076923078, 0.15037593984962408]"
literal. To protect and maintain their historical and cultural significance for future study and appreciation.,"literal. ""Preserve"" refers to physically protecting and maintaining the archeological findings in their original state.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4, 0.14285714285714285, 0.4, 0.20000000000000004]"
"metaphor. It conveys a sudden feeling of guilt or shame, like being poked by a sharp object.","metaphor. ""Prick"" is used to convey a sharp, painful emotional sensation, not a physical action.",1,"[0.1750346638085895, 1.9473252738654987e-308, 1.9473252738654987e-308, 1.9473252738654987e-308, 0.29411764705882354, 0.125, 0.23529411764705882, 0.22142857142857142]"
"literal. To indicate a quick, minimal pain or sensation of a sharp object piercing the skin.","literal. The word ""prick"" refers to a physical action of piercing the skin with a needle.",0,"[0.375, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.13333333333333333, 0.4375, 0.2997448979591837]"
metaphor. Exaggerated praise or promotion. Inflating the importance or quality of the Broadway production.,"metaphor. ""Puffed"" implies exaggerated praise, not blowing air into something.",1,"[0.06703200460356394, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.21428571428571427, 0.07692307692307693, 0.21428571428571427, 0.07352941176470587]"
"metaphor. To extract information forcefully or vigorously, as one would pump water from a well.","metaphor. ""Pump"" is not physically extracting fluid, but rather extracting information.",1,"[0.06319490258171626, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.26666666666666666, 0.07142857142857142, 0.2, 0.0684931506849315]"
"metaphor. Because ""pushing"" implies reaching or approaching a certain age, not physically pushing something.","metaphor. ""Pushing"" implies approaching or nearing fifty, not physically exerting force.",1,"[0.4152547563801129, 0.07613003866968739, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.5, 0.15384615384615385, 0.42857142857142855, 0.4178459705049902]"
metaphor. To aggressively offer or sell drugs to students.,"metaphorical. ""Push"" means to promote or sell, not physically exert force on drugs.",1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5555555555555556, 0.125, 0.5555555555555556, 0.10638297872340426]"
literal. Instructions for physical exertion or effort.,literal. The doctor is instructing the woman to apply physical force during childbirth.,0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.0, 0.42857142857142855, 0.19736842105263158]"
literal. Refers to physical force exerted by people moving in a certain direction.,"literal. The crowd's physical movement is described, implying physical force or pressure.",0,"[0.23001110365733082, 0.08364040132993847, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.23076923076923078, 0.08333333333333333, 0.23076923076923078, 0.2446705426356589]"
"literal. Scientifically accurate language, describes the physical process of heat emission from the sun.","literal. The sun is a physical source of heat and light, emitting energy outward.",0,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.15384615384615385, 0.35714285714285715, 0.26571428571428574]"
literal. Literal action of police entering and searching for illegal drugs and arresting individuals.,literal. The police physically entered and searched the crack house.,0,"[0.20109601381069178, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.18382352941176472]"
literal. literal action of aggressively acquiring controlling interest in companies for investment purposes.,"metaphor. ""Raid"" implies a hostile takeover, not a physical invasion.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. The feeling of happiness was fleeting or no longer present, making it impossible to recapture.","metaphor. ""Recapture"" is used to convey regaining an emotional state, not a physical object.",1,"[0.12383969996431167, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.1875, 0.0, 0.125, 0.06329113924050632]"
"literal. Literal meaning, no figurative language or symbolic representation, straightforward action of capturing someone again.","literal. ""Recapture"" refers to physically taking the prisoner back into custody.",0,"[0.06319490258171626, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03424657534246575]"
literal. The bell cracked physically and needed to be remolded and recast for functionality.,literal. The bell is a physical object that needs to be remade or reshaped.,0,"[0.3571428571428572, 0.23076923076923078, 0.08333333333333333, 2.2250738585072626e-308, 0.5, 0.3076923076923077, 0.5, 0.4803206997084548]"
metaphor. Fame is transferred or reflected onto the heroes due to their actions or achievements.,"metaphorical. ""Redound"" means to have a good or bad effect, not physical reverberation.",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.2, 0.0, 0.2, 0.06756756756756756]"
metaphor. The state of the dorm room is a reflection of the student's habits and cleanliness.,"metaphor. ""Reflect"" means to show or indicate, rather than physical light bouncing back.",1,"[0.06107097367830394, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.11764705882352941, 0.0, 0.11764705882352941, 0.03184713375796178]"
metaphor. It suggests his actions are a negative reflection of his character or capabilities.,"metaphor. ""Reflect"" conveys a figurative connection between action and reputation, not physical reflection.",1,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10791366906474818]"
literal. Because it is a literal description of how the sunglasses are functioning in this sentence.,"literal. The sunglasses physically bounce back his image, creating a mirrored effect.",0,"[0.17913282764344732, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.06666666666666667, 0.1875, 0.20232371794871798]"
"literal. The smooth, hard surfaces of the auditorium walls and ceiling bounce sound waves effectively.","literal. Sound waves are physically bounced back, changing direction, in the auditorium.",0,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.14285714285714285, 0.2, 0.25306122448979596]"
literal. It refers to making changes or improvements to the structure or functioning of the system.,"Please refer to relevant websites for more information, and feel free to ask me any other questions.",0,"[0.11764705882352941, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1875, 0.06666666666666667, 0.1875, 0.15873015873015872]"
metaphor. To indicate that the restrictions were lessened or eased up.,"metaphor. ""Relax"" means to reduce or ease restrictions, not physical muscle relaxation.",1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.45454545454545453, 0.1, 0.36363636363636365, 0.28434684684684686]"
literal. Literal action being taken to loosen or reduce pressure on the rope.,"literal. ""Relax"" means to reduce physical tension or pressure in this context.",0,"[0.38335183942888473, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.38461538461538464, 0.0, 0.3076923076923077, 0.19379844961240314]"
literal. It directly describes the physical act of becoming less tense or stressed.,"literal. ""Relax"" refers to physical tension release, not a figurative state.",0,"[0.15159143965003283, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07812500000000001]"
metaphor. Trauma and historical damage cannot be undone or fully healed.,"metaphorical. ""Repair"" implies emotional or psychological healing, not physical fixing.",1,"[0.09048374180359597, 2.0133300850710214e-308, 2.0133300850710214e-308, 2.0133300850710214e-308, 0.2727272727272727, 0.0, 0.2727272727272727, 0.045871559633027525]"
"metaphor. Revive means to bring back to life or restore. In this context, it means to restore interest or popularity.","metaphor. ""Revive"" implies bringing back to life, but opera style can't literally die.",1,"[0.13468741803313247, 0.04863712317863117, 1.2986542960532383e-308, 1.2986542960532383e-308, 0.3, 0.21052631578947367, 0.3, 0.1635362694300518]"
"metaphor. Hot soup provides comfort and warmth, restoring energy and revitalizing the body and spirit.","metaphorical. ""Revive"" implies restoring vitality, not literally bringing someone back to life.",1,"[0.0649000652559504, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.03401360544217687]"
"literal. Revive means to bring back to life or consciousness, not just metaphorically.",literal. The doctors used medical procedures to restore the man's physical functions.,0,"[0.1533407357715539, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07751937984496124]"
metaphor. No physical tearing occurred; verbal attack or criticism was delivered forcefully instead.,"metaphor. ""Rip"" implies verbal attack, not physical tearing, conveying intense criticism.",1,"[0.2273871594750492, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.46153846153846156, 0.16666666666666666, 0.3076923076923077, 0.11718749999999999]"
"literal. Describing a physical action, literal meaning, no implied symbolism or metaphorical interpretation.","literal. The word ""ripped"" describes a physical tearing action on a physical object (curtain).",0,"[0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.16666666666666666, 0.38461538461538464, 0.24093511450381686]"
literal. Rooting is the actual behavior of pigs searching for truffles with their noses.,"literal. ""Rooting"" refers to the pig's physical action of digging with its snout.",0,"[0.2849111011207126, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.42857142857142855, 0.07692307692307693, 0.35714285714285715, 0.14388489208633093]"
"metaphor. To indicate a change in responsibilities or tasks, gaining experience in different areas.",literal. Refers to physical movement or switching between different roles or tasks in a cycle.,1,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.07692307692307693, 0.2857142857142857, 0.1773049645390071]"
"metaphor. Prevent soil depletion, reduce pests and diseases, improve soil fertility, and increase crop yields.","literal. ""Rotate"" refers to the physical act of changing the position of crops.",1,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0]"
"metaphor. It will provoke strong emotions or reactions, causing discomfort or controversy.","metaphor. ""Ruffle"" implies disturbing or upsetting people's emotions, not physically touching their clothes.",1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.16666666666666666, 0.08264462809917354]"
"literal. Describes physical action of bird fluffing up feathers for warmth, display, or communication.","literal. ""Ruffle"" describes the physical action of the bird's feathers being disturbed or rearranged.",0,"[0.42857142857142855, 0.15384615384615385, 0.08333333333333333, 2.2250738585072626e-308, 0.5714285714285714, 0.15384615384615385, 0.5714285714285714, 0.40889212827988336]"
"literal. ""Ruffle"" is used to describe physically disturbing the fabric, not creating a decorative effect.","literal. ""Ruffle"" refers to the physical act of gathering or pleating fabric.",0,"[0.2596002610238016, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.07142857142857142, 0.3333333333333333, 0.25306122448979596]"
"literal. The sugar will clog the fuel system and damage the engine, causing irreversible harm.","literal. ""Ruin"" refers to physical damage or destruction of the car's engine.",0,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.10204081632653061]"
"metaphor. To add flavor, spice up, make more interesting or engaging.","metaphor. ""Salt"" is not being used to season food, but to add flavor to lectures.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.36363636363636365, 0.2, 0.36363636363636365, 0.13157894736842105]"
literal. To preserve meat and prevent spoilage.,literal. Salt is a physical substance used for preserving meat in this context.,0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.16666666666666666, 0.42857142857142855, 0.3362573099415205]"
metaphor. To emphasize the strong and unpleasant smell.,"metaphor. ""Salute"" is used to convey a sense of unwelcome greeting or assault, not a physical gesture.",1,"[0.0588235294117647, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.11235955056179776]"
"metaphor. To quickly look over or skim the information, not conducting a detailed or thorough reading.","metaphor. ""Scan"" is used to describe a quick and thorough visual examination, not a physical scan.",1,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.0, 0.25, 0.15625]"
"literal. Describes a literal action of examining an image for medical purposes, not a metaphorical scan.",literal. The surgeon is physically examining the X-ray image.,0,"[0.10209462756353925, 1.022256390985498e-308, 1.022256390985498e-308, 1.022256390985498e-308, 0.1875, 0.0, 0.1875, 0.06535947712418301]"
metaphor. To indicate gathering or collecting a small amount of money through effort and resourcefulness.,metaphor. Money can't be physically scraped together like physical objects.,1,"[0.060653065971263354, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06896551724137931]"
literal. Literal action of the cat using its claws to scratch or claw at the armchair.,literal. The cat is physically scratching the armchair with its claws.,0,"[0.2308132432510116, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.5, 0.2, 0.375, 0.275089605734767]"
literal. Because it means to take control or possession of something by force or authority.,"literal. ""Seize"" means to take possession of something physically, fitting the context of invasion.",0,"[0.4655313898520114, 0.28648085529354544, 0.15517712995067048, 2.0716834517485276e-308, 0.4666666666666667, 0.2857142857142857, 0.4666666666666667, 0.3841939460347898]"
literal. It is a literal statement about the brothers' occupation or business activity.,"literal. ""Sell"" refers to the brothers' occupation or action of exchanging shoes for money.",0,"[0.3571428571428572, 0.23076923076923078, 0.16666666666666669, 0.0909090909090909, 0.38461538461538464, 0.25, 0.38461538461538464, 0.36946564885496186]"
"metaphor. It implies disruption, surprise, and emotional impact, like physical shaking would.","metaphor. ""Shake"" is used to describe an emotional impact, not a physical action.",1,"[0.30769230769230765, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.09090909090909091, 0.3333333333333333, 0.2608471074380165]"
metaphor. To improve and strengthen the persuasiveness and effectiveness of our arguments.,"metaphor. ""Sharpen"" is used to convey refinement or improvement, not physical cutting edge.",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.08264462809917354]"
"metaphor. Enhances focus and clarity, improving perception and understanding.","literal. ""Sharpen"" refers to improving visual acuity, a physical aspect of vision.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.053763440860215055]"
"literal. Literal meaning of ""shed"": to release tears due to strong emotions or sadness.","literal. ""Shed"" refers to the physical act of releasing tears from the eyes.",0,"[0.2849111011207126, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.42857142857142855, 0.07692307692307693, 0.35714285714285715, 0.2676258992805755]"
metaphor. To convey the image of giving an abundance of gifts to someone in a generous manner.,"metaphor. ""Shower"" is used to convey abundance or profusion, not actual water or cleaning.",1,"[0.2306050705729684, 1.7958965995989704e-308, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.23529411764705882, 0.0625, 0.23529411764705882, 0.11976047904191618]"
"metaphor. To indicate carefully searching or examining for something, such as clues or hidden dangers.","literal. Soldiers are physically searching through the woods, separating and examining the environment.",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06756756756756756]"
metaphor. To carefully examine and analyze the information for important details or insights.,"metaphor. Sifting implies separating valuable from worthless, as in sifting flour, but here it's abstract information.",1,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.03759398496240602]"
"metaphor. The kettle is not literally capable of singing, it is making a whistling noise when boiling.","metaphor. ""Singing"" describes the kettle's whistling sound, not actual vocalization.",1,"[0.14897559113742284, 1.104938977985153e-308, 1.104938977985153e-308, 1.104938977985153e-308, 0.35294117647058826, 0.0625, 0.23529411764705882, 0.12269938650306748]"
literal. Describing a literal action of making music with the voice while preparing food.,literal. The sentence describes a physical action of producing musical sounds while cooking.,0,"[0.3561388764008908, 0.077163423220193, 2.060331790082205e-308, 2.060331790082205e-308, 0.5714285714285714, 0.15384615384615385, 0.5, 0.45413669064748197]"
"metaphor. Court of law does not physically sit, rather it refers to when it is in session.",literal. Refers to the physical act of judges taking their seats in the courtroom.,1,"[0.17295380292972626, 1.7958965995989704e-308, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.29411764705882354, 0.0625, 0.17647058823529413, 0.22275449101796405]"
metaphor. Because it implies forceful and effective action taken by law enforcement to dismantle criminal activity.,"metaphor. ""Smash"" implies destruction, but not physical breaking of objects.",1,"[0.10976232721880529, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.125, 0.0, 0.125, 0.06493506493506494]"
"literal. Describes forceful impact and damage caused by collision, not a metaphorical action.","literal. The sentence describes a physical collision, causing damage to the car.",0,"[0.30668147154310776, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.46153846153846156, 0.0, 0.23076923076923078, 0.23255813953488372]"
"literal. Because it describes covering something completely, not stifling or suffocating it.",literal. The meat is physically covered with a large amount of gravy.,0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08333333333333333]"
"metaphor. Expressing disapproval or disdain, showing lack of respect or approval for something or someone.","metaphor. Snorting is an animal behavior, unlikely to be performed by a human critic.",1,"[0.06650448426457305, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03355704697986577]"
"literal. Literal action of planting seeds for growth, not referring to a female pig.","literal. ""Sow"" refers to the physical act of scattering seeds on the ground.",0,"[0.2849111011207126, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.07692307692307693, 0.21428571428571427, 0.2676258992805755]"
metaphor. The workers perform a repetitive action or task every four hours.,"literal. ""Spell"" means a short period of rest or relief, a common term in labor contexts.",1,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.12096774193548386]"
metaphor. Indicates a prediction or indication of impending difficulty or danger.,"metaphor. ""Spell"" refers to a predicted outcome, not an actual magical incantation.",1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.1, 0.2727272727272727, 0.23023023023023023]"
metaphor. to describe the way the snow covered the mountain in a sudden and scattered manner.,"metaphorical. ""Splash"" implies a liquid-like action, but snow is a solid.",1,"[0.1154066216255058, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.1875, 0.0, 0.1875, 0.06451612903225806]"
literal. Describing a physical action of water being moved and dispersed by someone's movements.,"literal. The sentence describes a physical action of water being splashed, indicating a literal meaning.",0,"[0.4666666666666667, 0.3571428571428572, 0.30769230769230765, 0.25, 0.5333333333333333, 0.42857142857142855, 0.5333333333333333, 0.5319148936170213]"
"literal. Physical transfer of liquid onto surface, visible staining, specific location indicated.","literal. ""Spot"" refers to a physical stain or mark left by the wine.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.08264462809917354]"
"literal. Spot means to become marked or stained easily, not metaphorically in this context.","literal. ""Spots"" refers to the formation of stains or marks on the dress's surface.",0,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.07692307692307693, 0.2857142857142857, 0.17857142857142858]"
literal. It describes the physical act of using a spray bottle to dispense water onto someone.,"literal. ""Spray"" describes the physical action of dispersing water in a stream.",0,"[0.4179765978347104, 0.13027842010432533, 0.07165313105737894, 1.594335087959687e-308, 0.5, 0.13333333333333333, 0.375, 0.3669544740973313]"
literal. Literal description of water being dispersed in small droplets onto the floor.,literal. The sentence describes a physical action of water dispersing in a physical space.,0,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.16666666666666666, 0.38461538461538464, 0.3901611535199322]"
"metaphor. Language is intangible and can be metaphorically ""spread"" like a physical substance.",metaphor. Language can't physically spread like a physical object or substance.,1,"[0.4547743189500984, 0.25012587542255416, 0.09263921311946448, 1.8551618224632315e-308, 0.6153846153846154, 0.3333333333333333, 0.6153846153846154, 0.43945312499999994]"
literal. Describing literal physical movement or expansion of a disease or illness within a population.,"literal. The word ""spread"" describes the physical transmission of the infection from one person to another.",0,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.13245033112582782]"
literal. It describes the physical action of applying cheese onto the bread surface.,"literal. The verb ""spread"" describes a physical action of applying cheese to bread.",0,"[0.5384615384615384, 0.3333333333333333, 0.2727272727272727, 0.2, 0.6923076923076923, 0.3333333333333333, 0.6153846153846154, 0.576923076923077]"
metaphor. To indicate readiness or determination.,"metaphor. ""Squared"" implies a mental preparation or stance, not a physical geometric shape.",1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.14925373134328357]"
metaphor. To convey the overwhelming and surprising amount of bills she received for rebuilding her house.,"metaphor. ""Staggered"" describes emotional shock, not physical stumbling.",1,"[0.0459849301464303, 8.18558927632837e-309, 8.18558927632837e-309, 8.18558927632837e-309, 0.0625, 0.0, 0.0625, 0.03289473684210526]"
"literal. Describes unsteady, uncoordinated movement due to intoxication, not figurative or symbolic.","literal. The sentence describes a physical action, implying loss of balance and coordination.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08264462809917354]"
"metaphor. Lack of growth, innovation, investment, and competition can lead to stagnation in the industry.","metaphorical. ""Stagnate"" is applied to industry, which cannot literally stagnate like a body of water.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.2, 0.10000000000000002]"
literal. Due to lack of movement or circulation in the blood vessels.,literal. Refers to the physical cessation of blood flow in capillaries.,0,"[0.4980549361539613, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.5, 0.0, 0.3333333333333333, 0.25210084033613445]"
metaphor. Both involve extracting or retrieving something valuable or essential from a source.,"literally. ""Stamp"" refers to physically pressing or crushing fruit to extract juice.",1,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.15384615384615385, 0.0, 0.07692307692307693, 0.07751937984496124]"
"literal. To inquire about a physical action or process, not as a metaphorical representation.",literal. Refers to the physical act of affixing a postage stamp to a letter.,0,"[0.2857142857142857, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.0, 0.2857142857142857, 0.17857142857142858]"
"metaphor. Intense competition, desire for profit, and need to stay relevant in the market.","metaphor. ""Stampede"" is used to convey a sense of sudden, uncontrolled rush, not actual animals.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07092198581560283]"
"literal. Thunderbolts create loud noises and vibrations, which can cause animals to panic and stampede.","literal. Refers to a sudden, panicked movement of animals, a common natural phenomenon.",0,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.2, 0.0, 0.13333333333333333, 0.06756756756756756]"
literal. To indicate the ship was powered by steam propulsion and moving away from the shore.,"literal. ""Steamed"" refers to the ship's mode of propulsion using steam power.",0,"[0.23884377019126307, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.4375, 0.06666666666666667, 0.3125, 0.16025641025641027]"
"metaphor. It implies overpowering and crushing force, similar to a steamroller flattening obstacles in its path.","metaphorical. Comparing a team's dominance to a steamroller's crushing power, not actual machinery.",1,"[0.18321292103491182, 0.06616022148482927, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.3125, 0.13333333333333333, 0.25, 0.16277423920736023]"
metaphor. The new teacher is forceful and overpowering in their actions or decisions.,"metaphor. It implies the teacher dominates or overwhelms others, rather than physically rolling them.",1,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.3076923076923077, 0.15267175572519087]"
literal. To compact and flatten the road surface for construction or maintenance purposes.,"literal. ""Steamroller"" refers to a vehicle used to flatten roads, making it a literal usage.",0,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.3076923076923077, 0.15151515151515152]"
metaphor. - Indicates a continuous flow or abundance of sweat on her body.,"metaphorical. ""Streaming"" implies a flowing or pouring of sweat, like a liquid stream.",1,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.18181818181818182, 0.5, 0.24278846153846156]"
