sent1,sent2,label,matrics
metaphor. Because it suggests the question is presented or presented in a certain way.,"literal. ""Pose"" is used to mean present or introduce, not as a figure of speech.",1,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.14184397163120566]"
literal. Because it refers to the action of being in a specific position for a painting.,literal. The sentence refers to a specific person physically posing for Leonardo's artwork.,0,"[0.36642584206982365, 0.13232044296965856, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.4375, 0.13333333333333333, 0.375, 0.3054725074743273]"
"metaphor. It implies they are securely confined or trapped, like animals in a pound.","literal. The word ""pounded"" typically means to hit or beat, indicating physical punishment.",1,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.07142857142857142, 0.03597122302158273]"
metaphor. To indicate a large amount of financial investment or support in education.,"metaphor. Money cannot be physically poured, indicating a large amount was invested in education.",1,"[0.42857142857142855, 0.23076923076923078, 0.08333333333333333, 2.2250738585072626e-308, 0.6153846153846154, 0.3333333333333333, 0.6153846153846154, 0.5725190839694658]"
"literal. The word ""pour"" is used non-metaphorically in this sentence because it describes a literal action.","literal. The word ""pour"" is used to describe the action of physically pouring water.",0,"[0.37151909989293497, 0.333414576826993, 0.2889592999167272, 0.23642124538641318, 0.47058823529411764, 0.3125, 0.47058823529411764, 0.40170498579178504]"
"metaphor. ""Train fell quickly into river due to bridge breaking, similar to precipitation.""","literal. The bridge physically collapsed, causing the train to fall into the river.",1,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.0, 0.23076923076923078, 0.11538461538461539]"
"metaphor. Sudden and severe economic collapse due to mismanagement, corruption, or external factors.","metaphorical. Economies do not physically precipitate like rain, indicating a rapid decline.",1,"[0, 0, 0, 0, 0.07692307692307693, 0.0, 0.07692307692307693, 0.0]"
literal. To protect and maintain their historical and cultural significance for future study and appreciation.,"literal. The word ""preserve"" is used in its literal sense of protecting and maintaining the findings.",0,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.14285714285714285, 0.26666666666666666, 0.13245033112582782]"
"metaphor. It conveys a sudden feeling of guilt or shame, like being poked by a sharp object.","metaphorical. Conscience cannot be physically pricked, indicating a figurative usage of ""prick.""",1,"[0.10987343836674063, 1.4668590927248608e-308, 1.4668590927248608e-308, 1.4668590927248608e-308, 0.23529411764705882, 0.0, 0.17647058823529413, 0.09090909090909091]"
"literal. To indicate a quick, minimal pain or sensation of a sharp object piercing the skin.","literal. The word ""pricked"" describes the action of physically piercing the skin with a needle.",0,"[0.3118356616772059, 0.06682192750225839, 2.081572136844798e-308, 2.081572136844798e-308, 0.375, 0.13333333333333333, 0.3125, 0.23396226415094337]"
metaphor. Exaggerated praise or promotion. Inflating the importance or quality of the Broadway production.,"metaphor. Critics did not physically inflate the production, they exaggerated its importance or quality.",1,"[0.2857142857142857, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5714285714285714, 0.23076923076923078, 0.42857142857142855, 0.3045634920634921]"
"metaphor. To extract information forcefully or vigorously, as one would pump water from a well.","metaphor. Witnesses were not actually pumped with a machine, but questioned for information.",1,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.26666666666666666, 0.0, 0.2, 0.10135135135135136]"
"metaphor. Because ""pushing"" implies reaching or approaching a certain age, not physically pushing something.","metaphor. Age cannot be physically pushed, indicating a figurative meaning of approaching fifty years old.",1,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.07692307692307693, 0.2857142857142857, 0.14184397163120566]"
metaphor. To aggressively offer or sell drugs to students.,"metaphorical. Drugs cannot physically be pushed, suggesting the act of selling or promoting.",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.0, 0.2222222222222222, 0.1595744680851064]"
literal. Instructions for physical exertion or effort.,literal. The doctor is instructing the woman to physically exert force during childbirth.,0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5714285714285714, 0.16666666666666666, 0.5714285714285714, 0.41529605263157904]"
literal. Refers to physical force exerted by people moving in a certain direction.,literal. Indicates physical action of crowd moving forward in a physical space.,0,"[0.38335183942888473, 0.08364040132993847, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.38461538461538464, 0.08333333333333333, 0.38461538461538464, 0.2883720930232559]"
"literal. Scientifically accurate language, describes the physical process of heat emission from the sun.",literal. The sun is a physical object that emits heat energy in the form of radiation.,0,"[0.3125, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.07692307692307693, 0.35714285714285715, 0.2112676056338028]"
literal. Literal action of police entering and searching for illegal drugs and arresting individuals.,literal. The police physically entered and searched the crack house.,0,"[0.20109601381069178, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.18382352941176472]"
literal. literal action of aggressively acquiring controlling interest in companies for investment purposes.,"metaphor. T. Boone Pickens did not physically steal from companies, but used aggressive strategies.",0,"[0, 0, 0, 0, 0.15384615384615385, 0.0, 0.07692307692307693, 0.03816793893129772]"
"metaphor. The feeling of happiness was fleeting or no longer present, making it impossible to recapture.","metaphor. ""Feeling of happiness"" is an emotion that cannot be physically recaptured.",1,"[0.11942188509563156, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.3125, 0.13333333333333333, 0.3125, 0.06410256410256411]"
"literal. Literal meaning, no figurative language or symbolic representation, straightforward action of capturing someone again.","literal. Refers to physically capturing the escaped prisoner, not using a metaphorical sense.",0,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06756756756756756]"
literal. The bell cracked physically and needed to be remolded and recast for functionality.,literal. The bell physically cracked and needed to be remolded and recast in its original form.,0,"[0.75, 0.5333333333333333, 0.42857142857142855, 0.30769230769230765, 0.8571428571428571, 0.6153846153846154, 0.7857142857142857, 0.8294209702660407]"
metaphor. Fame is transferred or reflected onto the heroes due to their actions or achievements.,"metaphorical. Fame does not physically bounce back to the heroes, it is figurative.",1,"[0.263816590510905, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.4, 0.14285714285714285, 0.26666666666666666, 0.13513513513513511]"
metaphor. The state of the dorm room is a reflection of the student's habits and cleanliness.,metaphor. The mess is not a physical reflection but a representation of the student's character.,1,"[0.4989370586835295, 0.20046578250677521, 0.07196207577166291, 2.081572136844798e-308, 0.5294117647058824, 0.25, 0.5294117647058824, 0.3970125786163522]"
metaphor. It suggests his actions are a negative reflection of his character or capabilities.,"metaphor. Lack of interest is not a physical reflection, but a representation of his character.",1,"[0.26666666666666666, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.15384615384615385, 0.42857142857142855, 0.22384751773049644]"
literal. Because it is a literal description of how the sunglasses are functioning in this sentence.,"literal. The sunglasses physically reflected his image, showing a direct reflection of him.",0,"[0.24428389471321574, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.3125, 0.06666666666666667, 0.1875, 0.23694267515923564]"
"literal. The smooth, hard surfaces of the auditorium walls and ceiling bounce sound waves effectively.","literal. Sound waves bounce off surfaces in the auditorium, creating a clear and distinct sound.",0,"[0.4, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5333333333333333, 0.14285714285714285, 0.4, 0.3197278911564626]"
literal. It refers to making changes or improvements to the structure or functioning of the system.,literal. To make changes to the political system in order to improve it.,0,"[0.3053548683915197, 0.06616022148482927, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.5625, 0.2, 0.4375, 0.3054725074743273]"
metaphor. To indicate that the restrictions were lessened or eased up.,"literal. The word ""relaxed"" is being used in its literal sense to mean loosening restrictions.",1,"[0, 0, 0, 0, 0.2727272727272727, 0.0, 0.18181818181818182, 0.08771929824561403]"
literal. Literal action being taken to loosen or reduce pressure on the rope.,"literal. The phrase is referring to physically loosening the tension on a rope, not figuratively.",0,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.46153846153846156, 0.0, 0.38461538461538464, 0.22727272727272727]"
literal. It directly describes the physical act of becoming less tense or stressed.,literal. The physical act of taking a hot bath has a direct and tangible calming effect.,0,"[0.25, 0.13333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 0.38461538461538464, 0.25, 0.38461538461538464, 0.36390977443609024]"
metaphor. Trauma and historical damage cannot be undone or fully healed.,metaphor. Repairing suffering and losses cannot fully heal the emotional and physical damage inflicted.,1,"[0.3571428571428572, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5454545454545454, 0.1, 0.45454545454545453, 0.22123893805309733]"
"metaphor. Revive means to bring back to life or restore. In this context, it means to restore interest or popularity.","literal. Revive means to bring back to life or restore, which applies to style of opera.",1,"[0.4380754404776652, 0.3634403654333223, 0.3337717641734592, 0.29953876271977115, 0.5, 0.42105263157894735, 0.5, 0.4198160745779793]"
"metaphor. Hot soup provides comfort and warmth, restoring energy and revitalizing the body and spirit.",literal. Soup is a physical substance that can provide nourishment and energy to a person.,1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.13333333333333333]"
"literal. Revive means to bring back to life or consciousness, not just metaphorically.","literal. The word ""revived"" is used to describe the medical process of bringing someone back to consciousness.",0,"[0.23529411764705885, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5384615384615384, 0.08333333333333333, 0.5384615384615384, 0.2776119402985075]"
metaphor. No physical tearing occurred; verbal attack or criticism was delivered forcefully instead.,"metaphorical. The candidate is not physically tearing into his opponent, but verbally attacking them.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.16666666666666666, 0.38461538461538464, 0.2862595419847329]"
"literal. Describing a physical action, literal meaning, no implied symbolism or metaphorical interpretation.","literal. The word ""ripped"" describes a physical action of tearing the curtain from top to bottom.",0,"[0.1875, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.25, 0.38461538461538464, 0.2819548872180451]"
literal. Rooting is the actual behavior of pigs searching for truffles with their noses.,literal. The pig is actually using its snout to search for truffles in the ground.,0,"[0.3333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5714285714285714, 0.15384615384615385, 0.42857142857142855, 0.4476950354609929]"
"metaphor. To indicate a change in responsibilities or tasks, gaining experience in different areas.",literal. Interns are physically moving to different positions or departments for a set period of time.,1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.14285714285714285, 0.14084507042253522]"
"metaphor. Prevent soil depletion, reduce pests and diseases, improve soil fertility, and increase crop yields.","literal. The word ""rotate"" is used to describe the physical act of changing crop positions.",1,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03333333333333333]"
"metaphor. It will provoke strong emotions or reactions, causing discomfort or controversy.","metaphorical. Ruffle refers to upsetting or disturbing people, not physically moving fabric.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.041666666666666664]"
"literal. Describes physical action of bird fluffing up feathers for warmth, display, or communication.","literal. The word ""ruffled"" is describing a physical action that birds actually do with their feathers.",0,"[0.1875, 0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.07692307692307693, 0.42857142857142855, 0.26197183098591553]"
"literal. ""Ruffle"" is used to describe physically disturbing the fabric, not creating a decorative effect.","literal. The word ""ruffle"" is used in its literal sense to describe the action of the seamstress.",0,"[0.35294117647058826, 0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4666666666666667, 0.21428571428571427, 0.4666666666666667, 0.4175617615467239]"
"literal. The sugar will clog the fuel system and damage the engine, causing irreversible harm.","literal. Pouring sugar in the tank will physically damage the car's engine, causing ruin.",0,"[0.5320358741165845, 0.14324042764677275, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.5333333333333333, 0.14285714285714285, 0.4666666666666667, 0.4236577181208054]"
"metaphor. To add flavor, spice up, make more interesting or engaging.",metaphor. Lectures are not physical objects that can be seasoned with salt.,1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.09090909090909091, 0.0, 0.09090909090909091, 0.04504504504504504]"
literal. To preserve meat and prevent spoilage.,literal. Salt was used to preserve meats on ships to prevent spoilage.,0,"[0.3333333333333333, 0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.8571428571428571, 0.5, 0.8571428571428571, 0.6814814814814815]"
metaphor. To emphasize the strong and unpleasant smell.,"literal. Sensory experience of smell is described directly, indicating a real stench.",1,"[0, 0, 0, 0, 0.125, 0.0, 0.125, 0.0]"
"metaphor. To quickly look over or skim the information, not conducting a detailed or thorough reading.","literal. Scanning typically refers to quickly reading or looking over something, which fits the context.",1,"[0.24946852934176475, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.4375, 0.13333333333333333, 0.3125, 0.36003080477474003]"
"literal. Describes a literal action of examining an image for medical purposes, not a metaphorical scan.",literal. Surgeons physically examine X-rays to evaluate the condition of a patient's body.,0,"[0.18321292103491182, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.25, 0.0, 0.1875, 0.12738853503184713]"
metaphor. To indicate gathering or collecting a small amount of money through effort and resourcefulness.,"metaphor. Money cannot be physically scraped together, it implies gathering or collecting.",1,"[0.19470019576785122, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3333333333333333, 0.14285714285714285, 0.26666666666666666, 0.21471088435374147]"
literal. Literal action of the cat using its claws to scratch or claw at the armchair.,literal. The action of a cat physically scratching or pawing at the armchair.,0,"[0.48856778942643153, 0.1984806644544878, 0.07217478707435919, 1.7665365515873297e-308, 0.625, 0.26666666666666666, 0.5625, 0.5681528662420382]"
literal. Because it means to take control or possession of something by force or authority.,"literal. Refers to physically taking control of something, as opposed to a figurative interpretation.",0,"[0.26601793705829224, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.4, 0.14285714285714285, 0.4, 0.24966442953020132]"
literal. It is a literal statement about the brothers' occupation or business activity.,"literal. The sentence describes a direct action of selling shoes, not using metaphorical language.",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11450381679389314]"
"metaphor. It implies disruption, surprise, and emotional impact, like physical shaking would.","metaphorical. Emotions cannot physically shake hopes, indicating a figurative impact on emotions.",1,"[0, 0, 0, 0, 0.4166666666666667, 0.09090909090909091, 0.3333333333333333, 0.21296296296296297]"
metaphor. To improve and strengthen the persuasiveness and effectiveness of our arguments.,metaphor. Arguments cannot be physically sharpened; this phrase suggests improving or strengthening arguments.,1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.16528925619834708]"
"metaphor. Enhances focus and clarity, improving perception and understanding.",literal. The drug physically improves vision by enhancing focus and clarity.,1,"[0.18181818181818182, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5555555555555556, 0.375, 0.4444444444444444, 0.34307065217391297]"
"literal. Literal meaning of ""shed"": to release tears due to strong emotions or sadness.","metaphor. Tears cannot physically be shed like skin, indicating an emotional release rather than physical shedding.",0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.14285714285714285, 0.1056338028169014]"
metaphor. To convey the image of giving an abundance of gifts to someone in a generous manner.,"metaphor. Presents are not actually being showered on her, it is an expression of abundance.",1,"[0.1750346638085895, 1.9473252738654987e-308, 1.9473252738654987e-308, 1.9473252738654987e-308, 0.23529411764705882, 0.0, 0.17647058823529413, 0.1488095238095238]"
"metaphor. To indicate carefully searching or examining for something, such as clues or hidden dangers.","literal. Soldiers physically searched through the woods, suggesting a physical sifting action.",1,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03401360544217687]"
metaphor. To carefully examine and analyze the information for important details or insights.,literal. Sifting information is a common metaphor for sorting through and analyzing data.,1,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.08333333333333333, 0.23076923076923078, 0.24278846153846156]"
"metaphor. The kettle is not literally capable of singing, it is making a whistling noise when boiling.","literal. Kettles make a whistling sound when boiling, creating the metaphor of singing.",1,"[0.2261973786435952, 0.06126179004930704, 1.6357440907688813e-308, 1.6357440907688813e-308, 0.6470588235294118, 0.25, 0.35294117647058826, 0.3448487828866486]"
literal. Describing a literal action of making music with the voice while preparing food.,"literal. The sentence describes a person actually singing while cooking, not using singing as a metaphor.",0,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.07692307692307693, 0.2857142857142857, 0.17605633802816903]"
"metaphor. Court of law does not physically sit, rather it refers to when it is in session.","literal. Refers to the physical action of convening or meeting, not a metaphorical sitting.",1,"[0.17295380292972626, 1.7958965995989704e-308, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.4117647058823529, 0.0625, 0.17647058823529413, 0.22275449101796405]"
metaphor. Because it implies forceful and effective action taken by law enforcement to dismantle criminal activity.,literal. Indicates physical destruction or dismantling of a criminal organization.,1,"[0.05488116360940265, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.125, 0.0, 0.125, 0.06493506493506494]"
"literal. Describes forceful impact and damage caused by collision, not a metaphorical action.","literal. The word ""smashed"" describes a physical collision between the car and the guard rail.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.0, 0.23076923076923078, 0.15151515151515152]"
"literal. Because it describes covering something completely, not stifling or suffocating it.","literal. The verb ""smother"" implies covering something completely, which is the intended action with gravy.",0,"[0.26666666666666666, 0.14285714285714285, 0.07692307692307693, 2.2250738585072626e-308, 0.3333333333333333, 0.18181818181818182, 0.3333333333333333, 0.3048780487804878]"
"metaphor. Expressing disapproval or disdain, showing lack of respect or approval for something or someone.",literal. Snorting is a physical action that can be done to express contempt or disdain.,1,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.07142857142857142, 0.2, 0.06666666666666667]"
"literal. Literal action of planting seeds for growth, not referring to a female pig.",literal. The phrase describes physically scattering sunflower seeds onto the ground for planting.,0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.2857142857142857, 0.0, 0.21428571428571427, 0.10791366906474818]"
metaphor. The workers perform a repetitive action or task every four hours.,"literal. The word ""spell"" is used in the context of taking a break or shift rotation.",1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.12096774193548386]"
metaphor. Indicates a prediction or indication of impending difficulty or danger.,"metaphorical. Trouble cannot be physically spelled out, indicating a figurative meaning.",1,"[0.0909090909090909, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.1, 0.2727272727272727, 0.09090909090909091]"
metaphor. to describe the way the snow covered the mountain in a sudden and scattered manner.,"literal. Snow physically covers the mountain, suggesting a visual image rather than a comparison.",1,"[0.12383969996431167, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.3125, 0.13333333333333333, 0.3125, 0.19976265822784808]"
literal. Describing a physical action of water being moved and dispersed by someone's movements.,"literal. The word ""splash"" is describing the physical action of moving water forcefully.",0,"[0.3561388764008908, 0.15432684644038602, 0.08417827987657417, 2.060331790082205e-308, 0.4666666666666667, 0.14285714285714285, 0.4, 0.45413669064748197]"
"literal. Physical transfer of liquid onto surface, visible staining, specific location indicated.",literal. The wine physically left spots or stains on the tablecloth.,0,"[0.08300915602566021, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.25, 0.0, 0.25, 0.08403361344537816]"
"literal. Spot means to become marked or stained easily, not metaphorically in this context.","literal. The dress actually develops spots or stains easily, indicating a physical characteristic.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.320863309352518]"
literal. It describes the physical act of using a spray bottle to dispense water onto someone.,"literal. The word ""spray"" is used to describe the action of physically spraying water.",0,"[0.24767939992862334, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.5625, 0.06666666666666667, 0.375, 0.3367286392405063]"
literal. Literal description of water being dispersed in small droplets onto the floor.,literal. Water physically dispersed in small droplets due to pressure from a container.,0,"[0.38461538461538464, 0.25, 0.18181818181818182, 0.10000000000000002, 0.46153846153846156, 0.25, 0.46153846153846156, 0.4326923076923077]"
"metaphor. Language is intangible and can be metaphorically ""spread"" like a physical substance.",metaphor. Language cannot physically spread; it is figurative language to describe widespread adoption.,1,"[0.23076923076923078, 0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.08333333333333333, 0.23076923076923078, 0.15384615384615385]"
literal. Describing literal physical movement or expansion of a disease or illness within a population.,"literal. The word ""spread"" is referring to the physical movement of the infection from person to person.",0,"[0.23529411764705885, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.20764802631578946]"
literal. It describes the physical action of applying cheese onto the bread surface.,"literal. The word ""spread"" is used to describe physically spreading cheese onto the bread.",0,"[0.2857142857142857, 0.15384615384615385, 0.08333333333333333, 2.2250738585072626e-308, 0.6153846153846154, 0.25, 0.5384615384615384, 0.43698395388689826]"
metaphor. To indicate readiness or determination.,literal. Describing physically adjusting the position of his shoulders to be straight and squared.,1,"[0, 0, 0, 0, 0.16666666666666666, 0.0, 0.16666666666666666, 0.07352941176470588]"
metaphor. To convey the overwhelming and surprising amount of bills she received for rebuilding her house.,"literal. Describes being overwhelmed by the amount of bills, not a figure of speech.",1,"[0.18575954994646748, 0.0666829153653986, 1.928867353251809e-308, 1.928867353251809e-308, 0.3125, 0.13333333333333333, 0.25, 0.12658227848101264]"
"literal. Describes unsteady, uncoordinated movement due to intoxication, not figurative or symbolic.","literal. Describes physical movement due to intoxication, not a comparison or figure of speech.",0,"[0.5714285714285714, 0.38461538461538464, 0.25, 0.18181818181818182, 0.75, 0.45454545454545453, 0.6666666666666666, 0.7053228091479459]"
"metaphor. Lack of growth, innovation, investment, and competition can lead to stagnation in the industry.","metaphor. Industry is not capable of physical movement, so the term must be metaphorical.",1,"[0.19951345279371915, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.26666666666666666, 0.0, 0.2, 0.10067114093959734]"
literal. Due to lack of movement or circulation in the blood vessels.,literal. Blood can physically accumulate and remain in capillaries without flowing properly.,0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.16666666666666666, 0.125]"
metaphor. Both involve extracting or retrieving something valuable or essential from a source.,literal. Refers to physically pressing down on fruit to extract juice.,1,"[0, 0, 0, 0, 0.07692307692307693, 0.0, 0.07692307692307693, 0.03906250000000001]"
"literal. To inquire about a physical action or process, not as a metaphorical representation.",literal. Asking if the letters have been marked with postage for mailing.,0,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
"metaphor. Intense competition, desire for profit, and need to stay relevant in the market.","metaphorical. Companies cannot physically stampede, indicating a rush or competition to release software.",1,"[0.07122777528017817, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.03597122302158273]"
"literal. Thunderbolts create loud noises and vibrations, which can cause animals to panic and stampede.",literal. Thunderbolts can create loud noises and cause animals to panic and run in a stampede.,0,"[0.8125, 0.5333333333333333, 0.3571428571428572, 0.23076923076923078, 0.8666666666666667, 0.5714285714285714, 0.8, 0.8364355970061522]"
literal. To indicate the ship was powered by steam propulsion and moving away from the shore.,"literal. Steam is used to power ships, so in this context it is being used literally.",0,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.0, 0.1875, 0.125]"
"metaphor. It implies overpowering and crushing force, similar to a steamroller flattening obstacles in its path.","metaphor. Opposition is not literally being flattened by a steamroller, but overpowered or defeated.",1,"[0.12383969996431167, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.3125, 0.06666666666666667, 0.1875, 0.12658227848101264]"
metaphor. The new teacher is forceful and overpowering in their actions or decisions.,metaphor. The new teacher does not literally flatten or crush things like a steamroller would.,1,"[0.3333333333333333, 0.21428571428571425, 0.15384615384615385, 0.08333333333333333, 0.38461538461538464, 0.25, 0.38461538461538464, 0.36666666666666664]"
literal. To compact and flatten the road surface for construction or maintenance purposes.,"literally. Steamrollers are heavy machines used to flatten roads, not a metaphorical action.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.0, 0.3076923076923077, 0.07692307692307693]"
metaphor. - Indicates a continuous flow or abundance of sweat on her body.,"literal. Sweat was physically flowing down her body, indicating she was sweating profusely.",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4166666666666667, 0.09090909090909091, 0.25, 0.15384615384615385]"
"literal. Describes the physical action of tears flowing, no metaphorical comparison is made to a stream.","literal. - Tears physically flowing down the face, indicating sadness or strong emotion.",0,"[0.12214194735660788, 1.7665365515873297e-308, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.3125, 0.0, 0.1875, 0.12738853503184713]"
"literal. ""Stuff"" is a verb indicating filling, not a noun referring to miscellaneous items.","literal. Feathers are physically being placed inside the pillow, not used as a metaphor.",0,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.14285714285714285]"
"literal. Literal description of physical sensation, not metaphorical use of ""stuff.""","literal. The word ""stuffed"" is used to describe a physical sensation of blockage or congestion.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.45454545454545453, 0.1, 0.36363636363636365, 0.17543859649122806]"
"metaphor. To indicate suppressing or controlling emotions, avoiding conflict, or maintaining composure in a situation.",metaphor. Anger cannot be physically swallowed; it means holding back emotions and remaining silent.,1,"[0.06650448426457305, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06711409395973154]"
