sent1,sent2,label,matrics
"literal. Because it is referring to feeling the absence or longing for someone, not a literal action.","metaphor. ""Missing"" here means feeling a sense of absence or longing, not physical loss.",0,"[0.28825633821621055, 0.06208598053887611, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.35294117647058826, 0.125, 0.29411764705882354, 0.22275449101796405]"
"literal. Literal absence from work due to physical pain or illness, not emotional longing or desire.","literal. ""Miss"" refers to absence or non-attendance, a concrete and tangible concept.",0,"[0.23884377019126307, 1.594335087959687e-308, 1.594335087959687e-308, 1.594335087959687e-308, 0.25, 0.0, 0.1875, 0.12820512820512822]"
"literal. Possible reasons: Lack of information, miscalculation, missed opportunity, timing issues, other investment priorities.","metaphor. ""miss"" implies failure to obtain or achieve something, not physical absence.",0,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.0]"
"literal. Inventory was lost or stolen, leading to a financial loss for the company.","literal. ""Missing inventory"" refers to physical goods that are not present or accounted for.",0,"[0.21428571428571425, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.0, 0.2857142857142857, 0.10714285714285715]"
literal. Missed targets refer to failures to meet budget or schedule goals.,"metaphorical. ""missed targets"" refers to failed or unmet goals, not physical projectiles.",0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.2727272727272727, 0.5, 0.125]"
"literal. Airline not responsible for missed connections, passengers must find own accommodations.","literal. Refers to a missed flight connection, a common travel experience.",0,"[0.16601831205132045, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.25, 0.0, 0.25, 0.08403361344537816]"
literal. Literal advice to not overlook or skip the book.,"metaphor. ""miss"" means ""fail to experience"" or ""let pass"", not physical absence.",0,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3, 0.0, 0.2, 0.14705882352941177]"
"literal. literal meaning of ""miss"" is to not be present or attend, not metaphorical or symbolic.","metaphor. ""miss"" means to fail to experience or attend, not a physical absence.",0,"[0.3053548683915197, 0.13232044296965856, 0.07217478707435919, 1.7665365515873297e-308, 0.4375, 0.13333333333333333, 0.3125, 0.27158527954706296]"
"literal. ""missed deadlines"" refers to actual deadlines that have been missed or not met.","literal. ""Missed"" refers to failing to meet a deadline, a tangible event.",0,"[0.2116204312226535, 0.0769528840809649, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.10869565217391303]"
literal. Fear of missing out on potential profits or gains in the stock market.,"metaphor. ""missing the boat"" is an idiomatic expression for fear of missing an opportunity.",0,"[0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.15384615384615385, 0.21428571428571427, 0.26785714285714285]"
literal. Because he won't miss the challenges and difficulties of traveling for work.,"metaphorical. ""miss"" implies emotional response, not physical absence or detection.",0,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.0]"
"literal. ""Missed"" refers to opportunities not taken advantage of, not a literal physical absence.","metaphor. ""Miss"" refers to opportunities that were not taken, not physical targets.",0,"[0.423240862445307, 0.15390576816192983, 0.08464817248906142, 1.8834843577582417e-308, 0.5714285714285714, 0.3076923076923077, 0.5714285714285714, 0.3703703703703703]"
literal. To indicate an absence or failure to attend or participate in the beginning of the session.,literal. Refers to physical absence or non-attendance at the beginning of a session.,0,"[0.4523947572871905, 0.18378537014792112, 0.06683104369015312, 1.6357440907688813e-308, 0.5294117647058824, 0.1875, 0.5294117647058824, 0.3205007530120482]"
"literal. ""Missed"" means failed to notice or understand, not a physical absence or longing.","metaphor. ""miss"" means ""fail to understand"" rather than ""fail to hit"" physically.",0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.42857142857142855, 0.23076923076923078, 0.42857142857142855, 0.07246376811594203]"
"literal. ""Miss"" is used to indicate absence or skipping class, not longing or nostalgia.","literal. ""missing class"" means not attending or being absent from class.",0,"[0.20762737819005644, 1.6939495889106837e-308, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.10948905109489049]"
literal. The missed interest payments from Argentina will be compensated by renegotiated Brazilian loans.,"literal. ""Missed"" refers to actual interest payments not being made.",0,"[0.20109601381069178, 0.07448000511507102, 1.491511611267286e-308, 1.491511611267286e-308, 0.35714285714285715, 0.07692307692307693, 0.35714285714285715, 0.2320772058823529]"
literal. To deceive and fraudulently claim assets or benefits they were not entitled to.,"literal. ""Missing"" refers to shareholders not on the original list, implying physical absence.",0,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10791366906474818]"
literal. Mr. Olson's departure won't impact the company significantly due to capable leadership and planning.,"metaphor. ""miss"" implies emotional loss or sense of absence, not physical absence.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. The economist focuses on technical details, overlooking the impact of taxes on free-market values.","metaphor. ""misses"" implies a failure to hit or reach a target, not physical absence.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. It refers to the feeling of loss or absence when the aspect is no longer present.,"metaphor. ""miss"" refers to emotional absence, not physical absence.",0,"[0.09135828677937498, 0.051389036313398445, 9.14755210518586e-309, 9.14755210518586e-309, 0.17647058823529413, 0.0625, 0.17647058823529413, 0.11574074074074074]"
"literal. Frank Sinatra does not perform or appear in Acapulco, so he is not missed.","metaphorical. ""miss"" means to regret or feel the absence of, not to physically overlook.",0,"[0.13300896852914612, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.2, 0.0, 0.13333333333333333, 0.06711409395973154]"
literal. To ensure safety and prevent potential failure or accidents.,"literal. ""miss"" refers to overlooking or failing to detect physical cracks.",0,"[0.18181818181818182, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3, 0.0, 0.3, 0.14851485148514848]"
literal. It means that you may not have seen or been aware of it previously.,"metaphor. ""miss"" refers to missing information, not a physical action of missing something.",0,"[0.13190829525545253, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06756756756756756]"
literal. To ensure you don't overlook or fail to attend these new productions of Sophocles' tragedies.,"metaphor. ""Miss"" means ""to overlook"" or ""to fail to experience"" in this context.",0,"[0.18321292103491182, 0.06616022148482927, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.29411764705882354, 0.125, 0.29411764705882354, 0.16277423920736023]"
literal. Potential loss of market share and revenue if orders are not secured promptly.,"metaphor. ""missing out"" is an idiomatic expression for failing to take advantage of an opportunity.",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.035460992907801414]"
metaphor. Failure to act quickly and decisively may result in missed opportunities or advantages.,"metaphor. ""miss the boat"" is an idiomatic expression meaning to miss an opportunity.",1,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.2857142857142857, 0.0, 0.2857142857142857, 0.10791366906474818]"
metaphor. Ray Shaw's absence will be felt due to his valuable skills and leadership in the industry.,"metaphor. ""missed"" refers to the emotional impact of Ray Shaw's absence, not physical presence.",1,"[0.28825633821621055, 0.06208598053887611, 1.7958965995989704e-308, 1.7958965995989704e-308, 0.3888888888888889, 0.17647058823529413, 0.2777777777777778, 0.22275449101796405]"
metaphor. The editorial fails to address the main issue or argument effectively in the discussion.,"metaphor. ""misses the point"" is an idiomatic expression meaning ""fails to understand"".",1,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.26666666666666666, 0.07142857142857142, 0.26666666666666666, 0.10204081632653061]"
"metaphor. Ingredients are not physically absent, but are lacking in quantity or quality.","literal. ""Missing"" refers to ingredients that are not present or accounted for.",1,"[0.23001110365733082, 0.08364040132993847, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.3076923076923077, 0.08333333333333333, 0.3076923076923077, 0.15503875968992248]"
"metaphor. They prioritize aesthetics over skill, empowerment, or sportsmanship.","metaphor. ""miss"" means to fail to understand or achieve, not physical absence.",1,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.2222222222222222, 0.10752688172043011]"
"metaphor. High stakes, international pressure, reputation at stake.","metaphor. ""miss"" means to fail to meet or achieve, not physical absence.",1,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.125, 0.0, 0.125, 0.05952380952380953]"
"metaphor. Feeling disappointed, seeking comfort, rebellious act, escape from reality, expressing frustration and disappointment.","literal and metaphorical. ""misses"" refers to failing to get a promotion, and also implies a sense of longing.",1,"[0.05555555555555554, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.034722222222222224]"
metaphor. The Soviet Union is determined to meet the deadline and avoid any negative consequences.,"metaphor. ""miss"" means to fail to meet or achieve, not a physical action of missing.",1,"[0.2, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.07142857142857142, 0.2, 0.1703703703703704]"
metaphor. Investors are not interested in physical gold due to other investment options and market conditions.,"metaphorical. ""miss"" refers to a lack or absence, not a physical person or action.",1,"[0.18575954994646748, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.25, 0.0, 0.1875, 0.0949367088607595]"
"literal. ""pass"" is used literally as they physically crossed paths on the crags.","literal. ""Passing"" describes the physical act of moving past or by something (the crags).",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.16666666666666666, 0.38461538461538464, 0.11450381679389314]"
metaphor. Highlighting positive aspects in literature promotes understanding and appreciation of diverse perspectives and values.,"metaphor. ""pass over"" means to ignore or overlook, not physical movement.",1,"[0.06319490258171626, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03424657534246575]"
literal. - The bomb was deliberately placed or concealed by the separatists.,"metaphorical. ""Planted"" refers to secretly placing or installing, not a botanical action.",0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.18181818181818182, 0.1, 0.18181818181818182, 0.15625]"
literal. referring to the act of intentionally causing conflict or division between two parties.,"metaphor. ""Planted"" is used to describe the sowing of ideas, not actual seeds.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.21428571428571427, 0.0, 0.21428571428571427, 0.10791366906474818]"
"literal. The term ""plant"" is used non-metaphorically to indicate the physical act of placing a bomb.",literal. Refers to physically placing an explosive device on the plane.,0,"[0.2308132432510116, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.29411764705882354, 0.0, 0.23529411764705882, 0.16129032258064516]"
literal. Optimistic market conditions and favorable weather forecasts for the upcoming planting season.,"literal. ""planted"" refers to the physical act of sowing seeds in the ground.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.07692307692307693]"
"literal. Increased demand, favorable weather conditions, higher crop prices.",literal. Refers to the physical act of sowing seeds in the ground.,0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1111111111111111, 0.0, 0.1111111111111111, 0.053763440860215055]"
literal. literal action of putting seeds in soil to grow trees for profit and education.,"literal. ""plant"" refers to physically placing trees in the ground.",0,"[0.2426122638850534, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.26666666666666666, 0.0, 0.2, 0.17241379310344826]"
literal. To deceive enemy pilots and protect actual targets from being bombed.,"literal. ""Sod planted on concrete buildings"" refers to actual planting of grass or turf.",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.25, 0.12295081967213116]"
literal. Because it refers to the physical act of sowing seeds in the ground for agricultural purposes.,literal. Refers to the physical act of sowing wheat seeds in the ground.,0,"[0.5654934466089881, 0.4288325303451493, 0.3341552184507657, 0.22054244417750535, 0.7058823529411765, 0.5625, 0.7058823529411765, 0.6559295031365131]"
literal. - To damage reputation,"metaphor. ""plant"" implies secretly placing or instigating, not actual botanical activity.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. The term ""plant"" is used non-metaphorically to refer to the act of physically sowing seeds.",literal. Refers to actual crops being planted in the ground.,0,"[0.16464349082820792, 1.221146424717419e-308, 1.221146424717419e-308, 1.221146424717419e-308, 0.29411764705882354, 0.0625, 0.23529411764705882, 0.20495129870129872]"
"literal. Possible reasons: weather conditions, market demand, crop rotation, labor shortages, economic factors, government subsidies.","literal. ""planted"" refers to the physical act of sowing seeds in the ground.",0,"[0.06595414762772626, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03378378378378378]"
"literal. Climate change threatens water scarcity and desertification, urging proactive planting practices for sustainability.",literal. Refers to physically planting in gardens to combat desertification.,0,"[0.13406400920712788, 1.491511611267286e-308, 1.491511611267286e-308, 1.491511611267286e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.07352941176470587]"
"literal. Optimal planting conditions, increased demand, crop rotation, favorable weather, and improved technology.","literal. ""Planted"" refers to the physical act of placing potatoes in the ground.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.038461538461538464]"
literal. To establish a source of timber for shipbuilding and to provide food and shelter.,literal. Refers to physically placing trees in the ground.,0,"[0.11409269311835378, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06944444444444445]"
"literal. To restore habitat, protect wetlands, and manage vegetation growth.","literal. ""planting"" refers to physically placing chokecherry seeds or seedlings in the ground.",0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.0, 0.2, 0.09708737864077671]"
literal. To ensure compliance with agricultural subsidy regulations and encourage farmers to grow subsidized crops.,literal. Refers to actual crops and farming practices.,0,"[0.15632325737944064, 9.27548782591189e-309, 9.27548782591189e-309, 9.27548782591189e-309, 0.26666666666666666, 0.0, 0.2, 0.13986013986013984]"
literal. Insufficient moisture is hindering the growth and health of the winter wheat crop.,"literal. ""planted"" refers to the physical act of sowing wheat seeds in the ground.",0,"[0.3571428571428572, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.0, 0.2857142857142857, 0.17857142857142858]"
literal. Literal action of physically placing seeds or seedlings into the ground for future growth.,"literal. ""plant"" refers to physically placing trees in the ground to grow.",0,"[0.32450032627975206, 0.14160014237661908, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.30340136054421774]"
"literal. Describing the level of production or output in the economy, not referring to literal plants.",literal. Refers to maximum production capacity of industrial plants or factories.,0,"[0.2885165540637645, 1.412335412826535e-308, 1.412335412826535e-308, 1.412335412826535e-308, 0.4375, 0.06666666666666667, 0.25, 0.275089605734767]"
literal. To clarify the physical location and cultivation status of the ginseng crops on the farm.,"literal. ""planted"" refers to the physical act of placing ginseng in the ground.",0,"[0.36642584206982365, 0.06616022148482927, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.4375, 0.06666666666666667, 0.4375, 0.22292993630573246]"
literal. Literal use to describe action of farmers physically planting soybeans in response to market conditions.,"literal. ""plant"" refers to the physical act of sowing soybean seeds in the ground.",0,"[0.24767939992862334, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.4375, 0.0, 0.3125, 0.189873417721519]"
literal. Non-metaphorically used to indicate physical placement or placement of explosives by the agent.,"literal. Refers to physically placing bombs, not a figurative ""planting"" of an idea.",0,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.26666666666666666, 0.0, 0.26666666666666666, 0.14388489208633093]"
"literal. To reduce soil erosion and improve biodiversity, carbon sequestration, and water quality.",literal. Refers to physical act of putting seeds or trees into the ground.,0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07692307692307693]"
"literal. Roses require care and attention to thrive, reflecting the effort put into cultivating them.","literal. ""planted"" refers to the physical act of putting a rose plant in the ground.",0,"[0.2, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.26666666666666666, 0.16666666666666666]"
literal. Literal use to describe the act of placing a bomb in a specific location.,literal. Refers to a physical object (bomb) being placed in a specific location.,0,"[0.4616790333940838, 0.21435097979011034, 0.1558916216655348, 0.08574039191604416, 0.6, 0.21428571428571427, 0.5333333333333333, 0.4745565878378378]"
"literal. literal action described, no comparison or symbolism intended.","literal. The context implies physical planting, such as farming or gardening.",0,"[0.18181818181818182, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2222222222222222, 0.0, 0.2222222222222222, 0.10869565217391303]"
"literal. ""planted"" means to establish or set up, not literally planting in soil.","metaphor. ""Planted"" implies establishing or setting up, rather than literal planting of seeds.",0,"[0.23076923076923078, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5384615384615384, 0.3333333333333333, 0.5384615384615384, 0.5172684458398744]"
literal. - Inefficient planting on unsuitable land,"literal. Refers to actual trees being planted on land, a physical agricultural activity.",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6666666666666666, 0.2, 0.6666666666666666, 0.3362573099415205]"
literal. To refer to the physical act of sowing seeds in the ground for agricultural purposes.,literal. Refers to the physical act of sowing wheat seeds in the ground.,0,"[0.6107097367830394, 0.4631215503938049, 0.360873935371796, 0.23817679734538535, 0.75, 0.6, 0.75, 0.6935305574564405]"
literal. Literal action of physically planting grass on the lot.,"literal. ""planting some grass"" refers to physically placing grass seeds or seedlings in the ground.",0,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.0, 0.4, 0.19047619047619052]"
literal. - Market demand,literal. Refers to the physical act of sowing wheat seeds in the ground.,0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.10204081632653061]"
literal. Literal meaning is specified; no comparison or symbolism implied.,"literal. ""planted"" refers to a physical tree being placed in the ground.",0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.04901960784313726]"
metaphor. The PAN helped establish democratic principles and practices in Mexico.,"metaphor. ""planting seeds"" is a common idiomatic expression for sowing ideas or laying foundations.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.09090909090909091, 0.0, 0.09090909090909091, 0.04424778761061947]"
"metaphor. To signify blending in, adapting, and preparing for dry conditions in the future.","metaphorical. ""Planting"" refers to sowing ideas or actions, not physical plants.",1,"[0, 0, 0, 0, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0364963503649635]"
metaphor. to indicate surreptitious placement or concealment for monitoring or tracking purposes,"literal. ""planted"" refers to physical placement of beepers inside barrels.",1,"[0.1637461506155964, 1.8217363958297824e-308, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.0847457627118644]"
metaphor. to imply intentional sabotage or manipulation by someone involved in the team's activities.,"literal. ""planted"" refers to the physical act of placing dynamite in a suitcase.",1,"[0.21368332584053448, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.2, 0.0, 0.13333333333333333, 0.10791366906474818]"
metaphor. -The moles were secretly embedding harmful micromanagement tactics in the legislation without detection.,"metaphor. ""Planting"" implies secretly introducing or sowing seeds of trouble, not actual gardening.",1,"[0.14245555056035633, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.07194244604316546]"
metaphor. To establish a claim or make a strong argument with supporting evidence and data.,"metaphor. ""plant"" is used to convey the idea of claiming or staking a claim, not physical action.",1,"[0.17647058823529413, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.24473684210526317]"
"metaphor. Symbol of town's heritage, draws tourists, celebrates poet Robert Burns, adds charm to courthouse square.","literal. ""planted"" refers to physically placing the phone booth in the courthouse square.",1,"[0.18321292103491182, 0.06616022148482927, 1.7665365515873297e-308, 1.7665365515873297e-308, 0.17647058823529413, 0.0625, 0.17647058823529413, 0.16277423920736023]"
metaphor. To suggest intentional placement or concealment of the bomb by a corrupt individual.,"literal. ""Plant"" refers to physically placing the bomb in a specific location.",1,"[0.2116204312226535, 0.0769528840809649, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.22871376811594205]"
literal. The phrase refers to engaging in a specific type of activity or behavior.,"metaphor. ""Play"" refers to handling or dealing with a situation, not engaging in a game.",0,"[0.4, 0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 0.42857142857142855, 0.23076923076923078, 0.35714285714285715, 0.3989361702127659]"
"literal. Mr. Bonin will handle position aggressively, strategically, and skillfully like Kasparov played against Ljubojevic.",literal. Refers to a real chess game between Kasparov and Ljubojevic.,0,"[0.252779610326865, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.26666666666666666, 0.0, 0.2, 0.136986301369863]"
metaphor. - Legal system favors the wealthy,"metaphor. ""playing"" refers to participating in a legal case, not engaging in a game.",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.3333333333333333, 0.12987012987012989]"
metaphor. to describe performing on the harp in unique and creative settings or events.,"literal. ""played"" refers to performing music on the harp instrument.",1,"[0.33516002301781966, 0.14896001023014208, 0.08379000575445493, 1.491511611267286e-308, 0.35714285714285715, 0.15384615384615385, 0.35714285714285715, 0.3279411764705883]"
metaphor. - It conveys the skill and passion displayed by the musicians.,"literal. Refers to playing a musical instrument, specifically the piano.",1,"[0.08187307530779821, 1.8217363958297824e-308, 1.8217363958297824e-308, 1.8217363958297824e-308, 0.09090909090909091, 0.0, 0.09090909090909091, 0.0423728813559322]"
metaphor. To actively participate and influence the success of her husband's campaign.,"metaphor. ""play"" means to have a significant influence or part, not engage in a game.",1,"[0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.23076923076923078, 0.12195121951219512]"
"metaphor. Bread is plentiful and inexpensive in the Soviet Union, making it accessible for children to play with.","literal. Children are using loaves of bread as balls, replacing the actual soccer ball.",1,"[0.05367694950537755, 1.6720924800836196e-308, 1.6720924800836196e-308, 1.6720924800836196e-308, 0.16666666666666666, 0.0, 0.1111111111111111, 0.08522727272727273]"
metaphor. Proceso has contributed significantly to the exposure and critique of Mr. Salinas's actions.,"metaphor. ""play"" is used to convey influence or contribution, not physical activity.",1,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.2, 0.0, 0.13333333333333333, 0.07246376811594203]"
metaphor. Gender stereotypes limit children's choices and perpetuate harmful ideas about masculinity and femininity.,"literal. ""play"" refers to the physical act of engaging with toys.",1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. To suggest that the focus on the dog will be minimized in favor of the stock symbol.,"metaphor. ""play"" means to show or present, not physical action of playing.",1,"[0.10108844328543891, 1.3495755153097447e-308, 1.3495755153097447e-308, 1.3495755153097447e-308, 0.16666666666666666, 0.0, 0.16666666666666666, 0.08620689655172413]"
literal. Difficult terrain and weather conditions make plowing and driving in Boston challenging.,literal. Refers to the physical act of clearing snow from roads using a plow.,0,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07633587786259544]"
literal. to describe the reckless and wasteful investment of money into risky and unprofitable ventures.,"metaphor. ""plowing"" implies cultivating or investing, rather than actual agricultural activity.",0,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.0]"
"literal. Plow in this context means to move steadily and forcefully through something, like stocks moving through a period.","metaphor. ""plow"" describes movement through time, not physical action on a field.",0,"[0.0930058576283412, 1.2416694149812216e-308, 1.2416694149812216e-308, 1.2416694149812216e-308, 0.15789473684210525, 0.0, 0.15789473684210525, 0.13964784456587734]"
literal. Literal action of using a plow to create a road through a moor area.,"literal. ""plow"" refers to physical action of clearing land with a machine.",0,"[0.32450032627975206, 0.07080007118830953, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.4, 0.07142857142857142, 0.26666666666666666, 0.25306122448979596]"
"literal. The context is about agricultural work and historical events, not a metaphor for something else.","metaphor. ""plow"" is used to describe preparing the ground for disunion, not actual farming.",0,"[0.18575954994646748, 1.928867353251809e-308, 1.928867353251809e-308, 1.928867353251809e-308, 0.3125, 0.0, 0.125, 0.12658227848101264]"
literal. The statement is referring to actual agricultural activity of breaking and turning over soil.,"metaphor. ""plowing"" refers to creating new opportunities or paths, not actual farming.",0,"[0.12980013051190084, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.2, 0.07142857142857142, 0.2, 0.17384731670445958]"
literal. To emphasize the thoroughness and detail of Peter Gay's exploration of Freud's life and work.,"metaphor. ""Plow"" is used to convey the idea of Gay's work building upon previous efforts.",0,"[0.18710139700632356, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.3333333333333333, 0.058823529411764705, 0.3333333333333333, 0.12578616352201258]"
literal. Investors invested money into a fund to potentially earn profits.,"metaphor. ""plow"" is not referring to physical agricultural activity, but investing money.",0,"[0.08333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.1, 0.18181818181818182, 0.09009009009009009]"
"literal. Describes literal farming activities, specific tasks involved in agricultural work, no figurative meaning intended.","literal. ""plow"" refers to the physical act of tilling the soil with a mule.",0,"[0.06650448426457305, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03355704697986577]"
"literal. To innovate, stay competitive, develop new products, and ensure long-term growth and success.","metaphor. ""Plow"" implies investing or channeling resources, not physical farming activity.",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Describes physical labor in agriculture, accurate depiction of farming practices in the South.","literal. ""plow"" refers to the physical act of tilling the soil with a mule.",0,"[0.2857142857142857, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.2857142857142857, 0.14285714285714285]"
