sent1,sent2,label,matrics
metaphor. The state of the dorm room is a reflection of the student's habits and cleanliness.,metaphor. The dormitory wall or window reflects light from the sun onto the student's skin,1,"[0.26601793705829224, 0.07162021382338637, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.375, 0.13333333333333333, 0.3125, 0.24966442953020132]"
metaphor. It suggests his actions are a negative reflection of his character or capabilities.,"metaphor. It suggests a lack of interest or admiration, not a physical reflection",1,"[0.46002220731466165, 0.08364040132993847, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.46153846153846156, 0.08333333333333333, 0.38461538461538464, 0.3305340223944875]"
literal. Because it is a literal description of how the sunglasses are functioning in this sentence.,"literal. Describes physical action, no symbolic or figurative meaning implied",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. The smooth, hard surfaces of the auditorium walls and ceiling bounce sound waves effectively.","metaphor. Reflect means to show or show-off, showing that sound travels well in the air",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.07142857142857142, 0.07142857142857142]"
literal. It refers to making changes or improvements to the structure or functioning of the system.,metaphor. To change it from a system that restricts freedom to a system that promotes freedom,0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.0, 0.26666666666666666, 0.13333333333333333]"
metaphor. To indicate that the restrictions were lessened or eased up.,metaphor. To indicate the government relaxed restrictions or restrictions were lifted for a limited period of time,1,"[0.375, 0.13333333333333333, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6, 0.2222222222222222, 0.5, 0.48218029350104813]"
literal. Literal action being taken to loosen or reduce pressure on the rope.,metaphor. To relieve stress and prevent tension-related injuries,0,"[0, 0, 0, 0, 0.08333333333333333, 0.0, 0.08333333333333333, 0.043478260869565216]"
literal. It directly describes the physical act of becoming less tense or stressed.,"metaphor. It implies a physical change in temperature, which relaxes the person",0,"[0.24902746807698065, 2.031716533983919e-308, 2.031716533983919e-308, 2.031716533983919e-308, 0.25, 0.0, 0.16666666666666666, 0.12605042016806722]"
metaphor. Trauma and historical damage cannot be undone or fully healed.,metaphor. It implies a process of restoring or replacing what was lost or destroyed,1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.1, 0.0, 0.1, 0.048543689320388356]"
"metaphor. Revive means to bring back to life or restore. In this context, it means to restore interest or popularity.","metaphor. Revive means to bring back to life or improve, not necessarily to recreate",1,"[0.6153846153846154, 0.5833333333333334, 0.5454545454545454, 0.5, 0.8888888888888888, 0.875, 0.8888888888888888, 0.7471742021276596]"
"metaphor. Hot soup provides comfort and warmth, restoring energy and revitalizing the body and spirit.",metaphor. It suggests eating or refreshing the liquid to make it feel like it will rejuvenate or restore its energy level,1,"[0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.10273972602739725]"
"literal. Revive means to bring back to life or consciousness, not just metaphorically.","literal. The doctors revived the man, not physically removing him from the hospital, but bringing him back to life",0,"[0.2222222222222222, 0.11764705882352941, 0.0625, 2.2250738585072626e-308, 0.5, 0.18181818181818182, 0.4166666666666667, 0.4543245869776481]"
metaphor. No physical tearing occurred; verbal attack or criticism was delivered forcefully instead.,"metaphor. The candidate verbally attacked and attacked his opponent viciously, causing physical pain and suffering",1,"[0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.09090909090909091, 0.16666666666666666, 0.12295081967213116]"
"literal. Describing a physical action, literal meaning, no implied symbolism or metaphorical interpretation.","metaphor. The curtain broke through the wall, appearing suddenly and unexpectedly",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
literal. Rooting is the actual behavior of pigs searching for truffles with their noses.,"literal. Describing the pig's natural instinctive behavior, not implying a literal action",0,"[0.0757957198250164, 1.8551618224632315e-308, 1.8551618224632315e-308, 1.8551618224632315e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.03906250000000001]"
"metaphor. To indicate a change in responsibilities or tasks, gaining experience in different areas.",literal. To physically change positions so that they can better perform their jobs,1,"[0.1533407357715539, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07751937984496124]"
"metaphor. Prevent soil depletion, reduce pests and diseases, improve soil fertility, and increase crop yields.",literal. To optimize the use of the land for growing crops,1,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.07352941176470587]"
"metaphor. It will provoke strong emotions or reactions, causing discomfort or controversy.","metaphor. It implies a disruptive or unruly behavior, similar to a crowd protesting or disrupting a performance",1,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.2727272727272727, 0.13043478260869565]"
"literal. Describes physical action of bird fluffing up feathers for warmth, display, or communication.","literal. Describes physical action, no symbolic or figurative meaning implied",0,"[0.2137267961433182, 0.08014754855374434, 1.4266737208830245e-308, 1.4266737208830245e-308, 0.3076923076923077, 0.16666666666666666, 0.3076923076923077, 0.2028218694885362]"
"literal. ""Ruffle"" is used to describe physically disturbing the fabric, not creating a decorative effect.","literal. Describes physical action, not symbolic or figurative meaning",0,"[0.05904581909262685, 1.051050468137224e-308, 1.051050468137224e-308, 1.051050468137224e-308, 0.21428571428571427, 0.07692307692307693, 0.21428571428571427, 0.19071310116086235]"
"literal. The sugar will clog the fuel system and damage the engine, causing irreversible harm.","metaphor. It implies a harmful action or action on the part of the liquid, not a literal destruction",0,"[0.11764705882352941, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.06993006993006994]"
"metaphor. To add flavor, spice up, make more interesting or engaging.",metaphor. To prevent repetition and maximize audience participation,1,"[0.09306272250443651, 1.4495000173229606e-308, 1.4495000173229606e-308, 1.4495000173229606e-308, 0.1, 0.0, 0.1, 0.05154639175257732]"
literal. To preserve meat and prevent spoilage.,"literal. Literal action of adding salt to meat, not a metaphorical use of salt",0,"[0, 0, 0, 0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.07462686567164178]"
metaphor. To emphasize the strong and unpleasant smell.,"metaphor. The stench made us physically ill, like a bad smell in the air",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.0, 0.2857142857142857, 0.06578947368421054]"
"metaphor. To quickly look over or skim the information, not conducting a detailed or thorough reading.","metaphor. To indicate following or examining closely, without any figurative meaning or comparison",1,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.2, 0.0, 0.2, 0.10204081632653061]"
"literal. Describes a literal action of examining an image for medical purposes, not a metaphorical scan.","literal. Describing the physical action of seeing something, not using metaphorical language or comparison",0,"[0.263816590510905, 0.07145032659670345, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.3333333333333333, 0.07142857142857142, 0.3333333333333333, 0.2513513513513513]"
metaphor. To indicate gathering or collecting a small amount of money through effort and resourcefulness.,"metaphor. To indicate a physical action or task, not a financial decision",1,"[0.2768365042534086, 0.07613003866968739, 1.6939495889106837e-308, 1.6939495889106837e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.2303832116788321]"
literal. Literal action of the cat using its claws to scratch or claw at the armchair.,"literal. Describing physical action, no symbolic or figurative meaning implied",0,"[0.05704634655917688, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.034722222222222224]"
literal. Because it means to take control or possession of something by force or authority.,"literal. Literal action of taking by force, not a metaphorical use of ""seize""",0,"[0.141080287481769, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.2857142857142857, 0.07692307692307693, 0.21428571428571427, 0.10869565217391303]"
literal. It is a literal statement about the brothers' occupation or business activity.,literal. Literal action of buying and selling goods for profit,0,"[0, 0, 0, 0, 0.08333333333333333, 0.0, 0.08333333333333333, 0.042735042735042736]"
"metaphor. It implies disruption, surprise, and emotional impact, like physical shaking would.",metaphor. The news caused a significant change in her mood or expectations,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
metaphor. To improve and strengthen the persuasiveness and effectiveness of our arguments.,metaphor. To emphasize the importance of sharpening or intensifying the debate,1,"[0.27145122541078787, 2.0133300850710214e-308, 2.0133300850710214e-308, 2.0133300850710214e-308, 0.2727272727272727, 0.0, 0.2727272727272727, 0.13761467889908252]"
"metaphor. Enhances focus and clarity, improving perception and understanding.",metaphor. The drug will make the person's vision more acute or clear-headed,1,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"literal. Literal meaning of ""shed"": to release tears due to strong emotions or sadness.","metaphor. To convey a sense of sadness, loss, or disappointment",0,"[0.14248453076221212, 1.4266737208830245e-308, 1.4266737208830245e-308, 1.4266737208830245e-308, 0.3076923076923077, 0.0, 0.15384615384615385, 0.11904761904761907]"
metaphor. To convey the image of giving an abundance of gifts to someone in a generous manner.,literal. Literal action of showing someone else how much he or she cares or appreciates them,1,"[0.12473426467088237, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.125, 0.0, 0.125, 0.06289308176100629]"
"metaphor. To indicate carefully searching or examining for something, such as clues or hidden dangers.","literal. Literal action of searching, no figurative meaning implied",1,"[0, 0, 0, 0, 0.07142857142857142, 0.0, 0.07142857142857142, 0.0]"
metaphor. To carefully examine and analyze the information for important details or insights.,metaphor. To carefully examine and evaluate information for its significance or significance in the larger context,1,"[0.5333333333333333, 0.2857142857142857, 0.15384615384615385, 0.08333333333333333, 0.6666666666666666, 0.36363636363636365, 0.5833333333333334, 0.6097560975609756]"
"metaphor. The kettle is not literally capable of singing, it is making a whistling noise when boiling.","metaphor. Kettle is used metaphorically to describe the sound made by the kettle, which is a physical object that can produce sound",1,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3125, 0.13333333333333333, 0.25, 0.25841750841750843]"
literal. Describing a literal action of making music with the voice while preparing food.,"literal. Describing the action of singing, not implying a figurative meaning",0,"[0.37040911034085894, 0.08231313563130196, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.38461538461538464, 0.08333333333333333, 0.23076923076923078, 0.2929133858267717]"
"metaphor. Court of law does not physically sit, rather it refers to when it is in session.","literal. It refers to the physical location of the court, not a metaphorical concept or figure of speech",1,"[0.23529411764705885, 0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4375, 0.13333333333333333, 0.1875, 0.26483781918564525]"
metaphor. Because it implies forceful and effective action taken by law enforcement to dismantle criminal activity.,metaphor. The police broke into the house and took the drug dealers into custody,1,"[0.06595414762772626, 1.9077870467055724e-308, 1.9077870467055724e-308, 1.9077870467055724e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03378378378378378]"
"literal. Describes forceful impact and damage caused by collision, not a metaphorical action.",literal. Literal action of physically hitting the wall with a fist or other object,0,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.08333333333333333, 0.04132231404958677]"
"literal. Because it describes covering something completely, not stifling or suffocating it.","literal. Literal action of cooking, no figurative meaning implied",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Expressing disapproval or disdain, showing lack of respect or approval for something or someone.","metaphor. The critic made a snort or contemptuous gesture, indicating contempt or disapproval",1,"[0.2116204312226535, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.21428571428571427, 0.0, 0.14285714285714285, 0.10869565217391303]"
"literal. Literal action of planting seeds for growth, not referring to a female pig.",literal. Literal action of planting seeds for growth and cultivation,0,"[0.4274535922866364, 0.40073774276872165, 0.36638879338854546, 0.3205901942149773, 0.5384615384615384, 0.5, 0.5384615384615384, 0.4750881834215169]"
metaphor. The workers perform a repetitive action or task every four hours.,literal. Literal action of workers using a mechanical device to spell out numbers,1,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.18181818181818182, 0.13513513513513514]"
metaphor. to describe the way the snow covered the mountain in a sudden and scattered manner.,"literal. Describing physical movement, not symbolic or figurative",1,"[0, 0, 0, 0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.035211267605633804]"
literal. Describing a physical action of water being moved and dispersed by someone's movements.,literal. Literal action of moving and spreading water with force,0,"[0.28496906152442425, 0.08014754855374434, 1.4266737208830245e-308, 1.4266737208830245e-308, 0.35714285714285715, 0.15384615384615385, 0.2857142857142857, 0.353968253968254]"
"literal. Physical transfer of liquid onto surface, visible staining, specific location indicated.","literal. Describes physical action, not symbolic or figurative meaning",0,"[0, 0, 0, 0, 0.09090909090909091, 0.0, 0.09090909090909091, 0.04672897196261682]"
"literal. Spot means to become marked or stained easily, not metaphorically in this context.","literal. Describes physical appearance, not symbolic or figurative meaning",0,"[0.13381535712974757, 1.190996212064859e-308, 1.190996212064859e-308, 1.190996212064859e-308, 0.23076923076923078, 0.0, 0.07692307692307693, 0.12]"
literal. It describes the physical act of using a spray bottle to dispense water onto someone.,"literal. Literal action of spraying water on someone, not a metaphorical expression",0,"[0.18958470774514877, 1.54674658298039e-308, 1.54674658298039e-308, 1.54674658298039e-308, 0.3333333333333333, 0.0, 0.26666666666666666, 0.136986301369863]"
literal. Literal description of water being dispersed in small droplets onto the floor.,"literal. Describes physical action, no symbolic or figurative meaning implied",0,"[0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0]"
"metaphor. Language is intangible and can be metaphorically ""spread"" like a physical substance.","metaphor. To indicate the spread of language from one place to another, not necessarily a literal movement",1,"[0.0625, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.16666666666666666, 0.08064516129032259]"
literal. Describing literal physical movement or expansion of a disease or illness within a population.,"metaphor. Describes physical movement or expansion of the infection, not a concept or idea spreading like wildfire",0,"[0.4375, 0.26666666666666666, 0.21428571428571425, 0.15384615384615385, 0.5714285714285714, 0.3076923076923077, 0.5714285714285714, 0.5281690140845071]"
literal. It describes the physical action of applying cheese onto the bread surface.,literal. Literal action of spreading cheese evenly and efficiently on the bread,0,"[0.41504578012830107, 0.18262014325645248, 2.031716533983919e-308, 2.031716533983919e-308, 0.4166666666666667, 0.18181818181818182, 0.4166666666666667, 0.3747899159663866]"
metaphor. To indicate readiness or determination.,"literal. Describing physical action, not comparing to something else",1,"[0, 0, 0, 0, 0.2, 0.0, 0.2, 0.09433962264150944]"
metaphor. To convey the overwhelming and surprising amount of bills she received for rebuilding her house.,"metaphor. It implies a sudden and significant change in circumstances, like a person being surprised or surprised by something new",1,"[0.05263157894736841, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.13333333333333333, 0.0, 0.13333333333333333, 0.06493506493506493]"
"literal. Describes unsteady, uncoordinated movement due to intoxication, not figurative or symbolic.","literal. Describes physical movement, not a sudden and dramatic change in behavior",0,"[0.18181818181818182, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2727272727272727, 0.0, 0.2727272727272727, 0.09090909090909091]"
"metaphor. Lack of growth, innovation, investment, and competition can lead to stagnation in the industry.",metaphor. To indicate a slowing or stagnation in the growth or activity of the economy,1,"[0.2857142857142857, 0.15384615384615385, 0.08333333333333333, 2.2250738585072626e-308, 0.42857142857142855, 0.15384615384615385, 0.2857142857142857, 0.26571428571428574]"
literal. Due to lack of movement or circulation in the blood vessels.,"metaphor. Because it implies a lack of oxygen or nutrients in the blood, causing it to stagnate or become foul-smelling",0,"[0.3157894736842105, 0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6363636363636364, 0.3, 0.5454545454545454, 0.4331450094161958]"
metaphor. Both involve extracting or retrieving something valuable or essential from a source.,"literal. Literal action of placing a mark on the fruit, not a metaphorical use of ""stamp""",1,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.08333333333333333, 0.0, 0.08333333333333333, 0.04065040650406504]"
"literal. To inquire about a physical action or process, not as a metaphorical representation.","literal. Literal action of attaching a letter to a container, no symbolic or figurative meaning implied",0,"[0.26666666666666666, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.38461538461538464, 0.0, 0.23076923076923078, 0.1893939393939394]"
"metaphor. Intense competition, desire for profit, and need to stay relevant in the market.",metaphor. It implies a sudden and intense rush to release new products or services,1,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11538461538461539]"
"literal. Thunderbolts create loud noises and vibrations, which can cause animals to panic and stampede.",literal. Literal action of animals being stampeded or scared by the sudden loud noise and intensity of the thunderbolt,0,"[0.16666666666666669, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.42857142857142855, 0.15384615384615385, 0.21428571428571427, 0.2961033950617284]"
literal. To indicate the ship was powered by steam propulsion and moving away from the shore.,"literal. Describing the ship's movement at a fast pace, not using steam as a metaphor for speed",0,"[0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2, 0.07142857142857142, 0.2, 0.09933774834437087]"
"metaphor. It implies overpowering and crushing force, similar to a steamroller flattening obstacles in its path.",metaphor. To achieve decisive and overwhelming victory over the opposition,1,"[0.05704634655917688, 1.142391010069532e-308, 1.142391010069532e-308, 1.142391010069532e-308, 0.13333333333333333, 0.0, 0.06666666666666667, 0.06944444444444445]"
metaphor. The new teacher is forceful and overpowering in their actions or decisions.,"metaphor. The new teacher is aggressive, demanding, and punitive, causing stress and conflict in the classroom",1,"[0.4, 0.21428571428571425, 0.15384615384615385, 0.08333333333333333, 0.5, 0.2727272727272727, 0.5, 0.41553748870822044]"
literal. To compact and flatten the road surface for construction or maintenance purposes.,"metaphor. It implies a rapid and forceful movement towards the goal, similar to a steamroller tearing into the mud",0,"[0.11111111111111109, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.25, 0.0, 0.16666666666666666, 0.11904761904761905]"
metaphor. - Indicates a continuous flow or abundance of sweat on her body.,"metaphor. To convey a sense of flowing, continuous, and intense emotion or pain",1,"[0.25, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.45454545454545453, 0.0, 0.2727272727272727, 0.125]"
"literal. Describes the physical action of tears flowing, no metaphorical comparison is made to a stream.","metaphor. To convey a sense of flowing, continuous, and uncontrolled emotion or sadness",0,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.26666666666666666, 0.0, 0.13333333333333333, 0.13605442176870747]"
"literal. ""Stuff"" is a verb indicating filling, not a noun referring to miscellaneous items.","literal. Literal action of stuffing a pillow with feathers, not metaphorical or abstract concepts",0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07692307692307693]"
"literal. Literal description of physical sensation, not metaphorical use of ""stuff.""","literal. Describes physical state, not emotional or mental state",0,"[0.19470019576785122, 1.7328892633971685e-308, 1.7328892633971685e-308, 1.7328892633971685e-308, 0.2, 0.0, 0.2, 0.10204081632653061]"
"metaphor. To indicate suppressing or controlling emotions, avoiding conflict, or maintaining composure in a situation.","metaphor. Because it implies a physical action of swallowing, not a metaphorical expression",1,"[0.07054014374088449, 1.8834843577582417e-308, 1.8834843577582417e-308, 1.8834843577582417e-308, 0.07142857142857142, 0.0, 0.07142857142857142, 0.036231884057971016]"
metaphor. To indicate hiding or suppressing emotions or thoughts.,"metaphor. To indicate swallowing or accepting completely, not physically swallowing",1,"[0.3333333333333333, 0.12500000000000003, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.375, 0.14285714285714285, 0.375, 0.3155006858710563]"
metaphor. To indicate disbelief or skepticism.,"metaphor. To indicate swallowing or digesting something completely, not physically swallowing something",1,"[0.2727272727272727, 0.10000000000000002, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.6, 0.25, 0.6, 0.45634920634920634]"
"metaphor. Music cannot physically swell, but the volume and intensity increased dramatically to a peak.",metaphor. The music became louder and more intense due to the audience's increased intensity,1,"[0.3561388764008908, 2.060331790082205e-308, 2.060331790082205e-308, 2.060331790082205e-308, 0.42857142857142855, 0.0, 0.2857142857142857, 0.21582733812949637]"
"literal. Describing physical action, literal meaning, cause and effect relationship between water and wood.","literal. Describes physical expansion or change in volume, not emotional or mental sensation",0,"[0.07667036788577694, 2.0471667756573244e-308, 2.0471667756573244e-308, 2.0471667756573244e-308, 0.15384615384615385, 0.08333333333333333, 0.15384615384615385, 0.14534883720930233]"
"metaphor. The meat was completely covered and surrounded by the fatty gravy, creating a swimming-like appearance.","literal. Describing the movement of liquid fat, not implying any physical danger or health risk",1,"[0.06650448426457305, 2.0716834517485276e-308, 2.0716834517485276e-308, 2.0716834517485276e-308, 0.0625, 0.0, 0.0625, 0.03355704697986577]"
literal. The sentence describes a literal act of swimming in a body of water.,"literal. To indicate swimming, a physical action, not a conceptual one",0,"[0.1481636441363436, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.07874015748031496]"
literal. It describes physically attaching the notice to the board with a tack or pin.,"literal. Literal action of placing a physical sign on the board, not a metaphorical meaning",0,"[0.14285714285714285, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.2857142857142857, 0.07692307692307693, 0.2857142857142857, 0.10714285714285715]"
"literal. Literal description of speech, not comparing to something else or using as a figure of speech.","metaphor. She talks a lot of nonsense, creating a distraction or impressing others with her knowledge",0,"[0.18710139700632356, 2.081572136844798e-308, 2.081572136844798e-308, 2.081572136844798e-308, 0.1875, 0.0, 0.125, 0.09433962264150944]"
metaphor. Freedom was experienced and enjoyed by the ex-slave before her passing.,"metaphor. The ex - slave physically experienced freedom for the first time, experiencing the freedom felt by those who were freed",1,"[0.15, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.5, 0.18181818181818182, 0.25, 0.16806722689075632]"
"literal. The sentence describes a literal action of sampling wines, not a metaphorical experience or sensation.","literal. Literal sensory experience, no figurative meaning, clear action of consuming liquid",0,"[0.1263898051634325, 0.0695143928398879, 1.54674658298039e-308, 1.54674658298039e-308, 0.26666666666666666, 0.07142857142857142, 0.2, 0.1750380517503805]"
metaphor. It implies draining or depleting a resource (patience) through excessive demands or stress.,metaphor. It implies a financial burden or cost to take time to respond to a request,1,"[0.26666666666666666, 0.07142857142857141, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3076923076923077, 0.08333333333333333, 0.3076923076923077, 0.2818181818181818]"
"metaphor. The bus was traveling fast and loudly, resembling the sound of thunder.","metaphor. Describing the sound of the bus moving swiftly and loudly, creating a loud and powerful sound",1,"[0.375, 0.2, 0.07142857142857141, 2.2250738585072626e-308, 0.5833333333333334, 0.36363636363636365, 0.4166666666666667, 0.32258064516129037]"
literal. Tying flies is a literal action performed by fishermen for fishing purposes.,"literal. Literal action of keeping flies in a net, not a metaphorical concept or figure of speech",0,"[0.1875, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3333333333333333, 0.09090909090909091, 0.16666666666666666, 0.2545362903225807]"
metaphor. To indicate completing or finishing an event or meal.,"metaphor. To signify finishing or finishing quickly, not physically adding anything new to the meal",1,"[0.21428571428571425, 0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.4444444444444444, 0.125, 0.4444444444444444, 0.15789473684210528]"
"literal. ""Top"" is used literally to describe the star being placed at the highest point.","metaphor. The star is not physically high up in the tree, but is located or situated on top",0,"[0.17647058823529413, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.35714285714285715, 0.07692307692307693, 0.21428571428571427, 0.31188811188811194]"
literal. Literal action of physically following or drawing the shape of the figure in the sand.,"literal. Literal action of tracing a physical object on the sand, not using metaphorical language or comparison",0,"[0.3125, 0.13333333333333333, 0.07142857142857141, 2.2250738585072626e-308, 0.4666666666666667, 0.21428571428571427, 0.4, 0.31761048790377083]"
metaphor. Describing a sudden and dramatic change in behavior or appearance.,metaphor. To describe a physical change or transformation,1,"[0.2791881675133095, 1.4495000173229606e-308, 1.4495000173229606e-308, 1.4495000173229606e-308, 0.4, 0.1111111111111111, 0.4, 0.32538659793814434]"
"literal. ""Transform"" is used literally to describe the conversion of energy into light.","metaphor. It can emit light or heat, altering its state from solid to liquid or gas",0,"[0.06666666666666667, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.16666666666666666, 0.0, 0.08333333333333333, 0.04065040650406504]"
literal. It describes the physical act of crushing grapes with one's feet to extract juice.,"literal. Literal action of eating, no figurative meaning implied",0,"[0.05904581909262685, 1.051050468137224e-308, 1.051050468137224e-308, 1.051050468137224e-308, 0.06666666666666667, 0.0, 0.06666666666666667, 0.03731343283582089]"
literal. Describing a physical action of digging or creating a trench for a military purpose.,literal. Literal action of digging a trench for storage and defense,0,"[0.40219202762138356, 0.29792002046028415, 0.16758001150890983, 1.491511611267286e-308, 0.42857142857142855, 0.3076923076923077, 0.42857142857142855, 0.41360294117647056]"
"literal. Describes the physical action of carving letters into the stone, not a metaphorical meaning.","literal. Literal action of burying letters into the stone, not a metaphorical expression",0,"[0.6348612936679605, 0.5386701885667544, 0.423240862445307, 0.376214099951384, 0.6428571428571429, 0.5384615384615384, 0.6428571428571429, 0.6485954553587404]"
"literal. Specific action of pulling or towing a vessel, literal description of the tugboat's job.","literal. Literal action of tugging, no figurative meaning implied",0,"[0.11809163818525367, 0.06748093610585924, 1.051050468137224e-308, 1.051050468137224e-308, 0.2, 0.07142857142857142, 0.13333333333333333, 0.11194029850746268]"
"literal. Describing physical action, showing struggle or attempt to break free, literal interpretation of tugging.","literal. Describing physical action, not symbolic or figurative meaning",0,"[0.23618327637050734, 0.1349618722117185, 0.07872775879016912, 1.051050468137224e-308, 0.2857142857142857, 0.15384615384615385, 0.2857142857142857, 0.2798507462686567]"
"literal. Literal description of physical object, not figurative language or comparison.","literal. Describes physical movement, not a change in a situation or story",0,"[0.2727272727272727, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.3, 0.0, 0.3, 0.14851485148514848]"
"metaphor. Displacement, destruction, loss of homes and communities.","metaphor. It implies a physical removal or destruction, not a metaphorical change or transformation",1,"[0.07692307692307693, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.14285714285714285, 0.0, 0.14285714285714285, 0.06578947368421054]"
"literal. No hidden meaning, directly investing wealth in sons, no symbolic significance or representation.",metaphor. To indicate the transfer of wealth or influence from one person to another,0,"[0.15384615384615385, 2.2250738585072626e-308, 2.2250738585072626e-308, 2.2250738585072626e-308, 0.15384615384615385, 0.0, 0.15384615384615385, 0.07692307692307693]"
literal. Describes the rapid firing of gun shots in a repeated and continuous manner.,metaphor. The bullets were rapidly flying and creating a loud noise,0,"[0.1481636441363436, 1.6483752567447546e-308, 1.6483752567447546e-308, 1.6483752567447546e-308, 0.23076923076923078, 0.0, 0.15384615384615385, 0.11811023622047245]"
